t_ns,var_x,var_y,var_yaw,var_v,var_bgyro,cov_xy,cov_xyaw,cov_yyaw
57520000000,5.04693393e-22,2.11135112e-11,1.28415397e-08,2.27959445e-06,2.59627255e-06,1.03227175e-16,0,0
57525000000,3.11368753e-20,1.5618715e-10,3.30102958e-08,4.27959445e-06,2.59632255e-06,1.04344889e-15,-1.76804472e-14,1.34813207e-19
57530000000,6.33310538e-20,5.05240512e-10,5.33088668e-08,6.27959445e-06,2.59637255e-06,3.90717165e-15,2.46729839e-14,-2.40993343e-19
57535000000,2.73391745e-19,1.1682736e-09,7.37372552e-08,8.27959445e-06,2.59642255e-06,5.30669016e-16,1.1438354e-13,9.06533386e-19
57540000000,1.26528241e-18,2.2329522e-09,8.78947902e-08,9.61133763e-06,2.59530337e-06,-1.94718432e-14,2.6606956e-13,5.54594384e-18
57545000000,2.27904136e-18,3.78212825e-09,1.08582511e-07,1.16113376e-05,2.59535337e-06,-5.70555242e-14,3.04559833e-13,6.83515099e-18
57550000000,3.55681505e-18,5.91187118e-09,1.29399999e-07,1.36113376e-05,2.59540337e-06,-1.13154415e-13,2.85491443e-13,6.19755493e-18
57555000000,6.34743737e-18,8.72218099e-09,1.50347256e-07,1.56113376e-05,2.59545337e-06,-2.06163277e-13,2.72204923e-13,5.61915338e-18
57560000000,1.24164359e-17,1.22436852e-08,1.65022022e-07,1.68720747e-05,2.59433507e-06,-3.62755548e-13,2.30871342e-13,3.1594053e-18
57565000000,2.20205224e-17,1.66507187e-08,1.86228281e-07,1.88720747e-05,2.59438507e-06,-5.80089382e-13,5.31578803e-14,-8.04847516e-18
57570000000,3.83000763e-17,2.20013561e-08,2.07564258e-07,2.08720747e-05,2.59443507e-06,-8.75649574e-13,4.39909351e-13,1.87292237e-17
57575000000,5.90291701e-17,2.83955971e-08,2.29029956e-07,2.28720747e-05,2.59448507e-06,-1.23366484e-12,6.96185271e-13,3.57313671e-17
57580000000,8.374167e-17,3.56638982e-08,2.44220596e-07,2.40203158e-05,2.59336764e-06,-1.63542306e-12,1.07179591e-12,5.89273926e-17
57585000000,1.20133549e-16,4.43285142e-08,2.65944966e-07,2.60203158e-05,2.59341764e-06,-2.18877215e-12,1.32501835e-12,7.82226873e-17
57590000000,1.83616775e-16,5.42941459e-08,2.87799006e-07,2.80203158e-05,2.59346764e-06,-2.98288813e-12,1.81162292e-12,1.28186615e-16
57595000000,2.73911676e-16,6.56607934e-08,3.09782718e-07,3.00203158e-05,2.59351764e-06,-4.01042841e-12,2.24220133e-12,1.78631935e-16
57600000000,3.89750445e-16,7.77803248e-08,3.25487876e-07,3.10171593e-05,2.59240108e-06,-5.18892274e-12,2.88845836e-12,2.57179702e-16
57605000000,5.35959682e-16,9.20389308e-08,3.47729931e-07,3.30171593e-05,2.59245108e-06,-6.61478215e-12,3.52157823e-12,3.35695624e-16
57610000000,6.99940692e-16,1.07948395e-07,3.70101608e-07,3.50171593e-05,2.59250108e-06,-8.30878322e-12,3.22151088e-12,2.95656028e-16
57615000000,9.18779722e-16,1.25608716e-07,3.92602908e-07,3.70171593e-05,2.59255108e-06,-1.03240316e-11,3.36477588e-12,3.15432366e-16
57620000000,1.19096313e-15,1.43446218e-07,4.08821232e-07,3.78270909e-05,2.59143539e-06,-1.25656681e-11,3.93655523e-12,4.02817634e-16
57625000000,1.53611425e-15,1.64554806e-07,4.31580546e-07,3.98270909e-05,2.59148539e-06,-1.53146856e-11,4.3842733e-12,4.74697614e-16
57630000000,1.98498542e-15,1.87654749e-07,4.54469434e-07,4.18270909e-05,2.59153539e-06,-1.86288077e-11,4.7912362e-12,5.47846108e-16
57635000000,2.56167307e-15,2.12846046e-07,4.77487897e-07,4.38270909e-05,2.59158539e-06,-2.26258493e-11,4.67737212e-12,5.23050748e-16
57640000000,3.16944016e-15,2.3699212e-07,4.94218036e-07,4.44186256e-05,2.59047056e-06,-2.66102603e-11,4.73477794e-12,5.33207066e-16
57645000000,3.95987891e-15,2.6611184e-07,5.17494185e-07,4.64186256e-05,2.59052056e-06,-3.15818621e-11,4.73725474e-12,5.32169383e-16
57650000000,4.97017906e-15,2.97552491e-07,5.40899859e-07,4.84186256e-05,2.59057056e-06,-3.75494237e-11,3.19995711e-12,1.5223215e-16
57655000000,6.11026324e-15,3.31414074e-07,5.6443506e-07,5.04186256e-05,2.59062056e-06,-4.40363006e-11,6.34770046e-13,-4.69254009e-16
57660000000,7.15733696e-15,3.62159926e-07,5.81675668e-07,5.07647739e-05,2.58950661e-06,-4.98341563e-11,-1.82277746e-12,-1.00584782e-15
57665000000,8.40971405e-15,4.00345652e-07,6.05468227e-07,5.27647739e-05,2.58955661e-06,-5.67554536e-11,-4.5914589e-12,-1.59035288e-15
57670000000,9.89818989e-15,4.41169617e-07,6.29390262e-07,5.47647739e-05,2.58960661e-06,-6.45439279e-11,-7.22909243e-12,-2.18612472e-15
57675000000,1.16785816e-14,4.8473182e-07,6.53441777e-07,5.67647739e-05,2.58965661e-06,-7.31875696e-11,-1.15130034e-11,-3.19786817e-15
57680000000,1.3279733e-14,5.22061446e-07,6.7119151e-07,5.68433229e-05,2.58854352e-06,-8.06536864e-11,-1.53050184e-11,-4.04167571e-15
57685000000,1.53514793e-14,5.70253495e-07,6.95500054e-07,5.88433229e-05,2.58859352e-06,-9.01215206e-11,-2.00999405e-11,-5.11928366e-15
57690000000,1.77506398e-14,6.2138771e-07,7.19938027e-07,6.08433229e-05,2.58864352e-06,-1.00472603e-10,-2.55388668e-11,-6.38697495e-15
57695000000,2.00078386e-14,6.75564091e-07,7.44505431e-07,6.28433229e-05,2.58869352e-06,-1.10694104e-10,-3.00371441e-11,-7.30276014e-15
57700000000,2.19482832e-14,7.19161061e-07,7.62762947e-07,6.26369376e-05,2.58758129e-06,-1.1877698e-10,-3.52441296e-11,-8.29999419e-15
57705000000,2.46270062e-14,7.78180063e-07,7.87587054e-07,6.46369376e-05,2.58763129e-06,-1.30077158e-10,-4.06784468e-11,-9.42234645e-15
57710000000,2.76407956e-14,8.40430912e-07,8.12540541e-07,6.66369376e-05,2.58768129e-06,-1.42516569e-10,-4.5881649e-11,-1.05723988e-14
57715000000,3.09540851e-14,9.06013608e-07,8.37623411e-07,6.86369376e-05,2.58773129e-06,-1.55903204e-10,-5.11982378e-11,-1.17800517e-14
57720000000,3.38360507e-14,9.55280681e-07,8.56387373e-07,6.81330978e-05,2.58661993e-06,-1.66174276e-10,-5.73445084e-11,-1.31324056e-14
57725000000,3.73619252e-14,1.02582546e-06,8.81726619e-07,7.01330978e-05,2.58666993e-06,-1.80474975e-10,-6.21912476e-11,-1.42020687e-14
57730000000,4.12951914e-14,1.0998769e-06,9.07195197e-07,7.21330978e-05,2.58671993e-06,-1.95959764e-10,-6.73828067e-11,-1.54019814e-14
57735000000,4.54218905e-14,1.17753499e-06,9.3279311e-07,7.41330978e-05,2.58676993e-06,-2.12665394e-10,-7.1429018e-11,-1.63744392e-14
57740000000,4.9106594e-14,1.23162415e-06,9.52062181e-07,7.33238908e-05,2.58565943e-06,-2.25242279e-10,-7.70153161e-11,-1.77493307e-14
57745000000,5.428659e-14,1.31427236e-06,9.77916144e-07,7.53238908e-05,2.58570943e-06,-2.43645446e-10,-8.40699222e-11,-1.95155695e-14
57750000000,6.04461737e-14,1.40068677e-06,1.00389939e-06,7.73238908e-05,2.58575943e-06,-2.6253953e-10,-9.5644418e-11,-2.22999814e-14
57755000000,6.72482078e-14,1.49096737e-06,1.03001193e-06,7.93238908e-05,2.58580943e-06,-2.82036324e-10,-1.08853101e-10,-2.53859043e-14
57760000000,7.27076234e-14,1.54881752e-06,1.04978477e-06,7.82056903e-05,2.58469979e-06,-2.94914504e-10,-1.20992377e-10,-2.81597588e-14
57765000000,7.95000764e-14,1.6440287e-06,1.07615303e-06,8.02056903e-05,2.58474979e-06,-3.14178501e-10,-1.33358854e-10,-3.06968717e-14
57770000000,8.66910394e-14,1.74325015e-06,1.10265053e-06,8.22056903e-05,2.58479979e-06,-3.33061879e-10,-1.47632641e-10,-3.32947615e-14
57775000000,9.43390126e-14,1.84658189e-06,1.12927726e-06,8.42056903e-05,2.58484979e-06,-3.5198505e-10,-1.63075568e-10,-3.5903796e-14
57780000000,1.00539974e-13,1.90696132e-06,1.14955255e-06,8.27787475e-05,2.58374101e-06,-3.62013465e-10,-1.78809627e-10,-3.84744231e-14
57785000000,1.08656498e-13,2.01508192e-06,1.17643468e-06,8.47787475e-05,2.58379101e-06,-3.81109333e-10,-1.94154278e-10,-4.0915469e-14
