t_ns,var_x,var_y,var_yaw,var_v,var_bgyro,cov_xy,cov_xyaw,cov_yyaw
49970000000,9.4089537e-23,2.17672871e-11,4.07212183e-10,2.44263549e-06,1.21774256e-07,4.52556512e-17,0,0
49975000000,3.88351424e-22,1.65771345e-10,1.04835218e-09,4.69717725e-06,1.21774756e-07,-4.83948537e-17,-3.73889587e-16,-5.6373099e-22
49980000000,1.41342385e-20,5.44634266e-10,1.69558091e-09,6.951719e-06,1.21775256e-07,-2.26917048e-15,-1.90109684e-15,-1.34616419e-20
49985000000,1.26009199e-20,1.27108314e-09,2.34889838e-09,9.20626076e-06,1.21775756e-07,-2.89594605e-15,-2.61034648e-15,-1.2511399e-20
49990000000,1.32162132e-19,2.44599538e-09,2.80567266e-09,1.07159606e-05,1.21776133e-07,1.53453778e-14,-1.27964464e-15,-4.9820132e-20
49995000000,1.16008987e-18,4.1601896e-09,3.47116769e-09,1.29705023e-05,1.21776633e-07,6.39849293e-14,-6.52764245e-15,1.75292708e-19
50000000000,3.18185637e-18,6.52290894e-09,4.14275153e-09,1.52250441e-05,1.21777133e-07,1.35573147e-13,-1.42936382e-14,4.80409848e-19
50005000000,6.59549468e-18,9.64688048e-09,4.82042421e-09,1.74795859e-05,1.21777633e-07,2.40409021e-13,-2.31514529e-14,8.44947145e-19
50010000000,1.28687637e-17,1.35854685e-08,5.30155363e-09,1.89293194e-05,1.21778011e-07,4.02284789e-13,-2.99498701e-14,1.19390172e-18
50015000000,2.09981324e-17,1.85055655e-08,5.99140403e-09,2.11838612e-05,1.21778511e-07,6.04984788e-13,-3.21435276e-14,1.29849302e-18
50020000000,2.81076091e-17,2.44848556e-08,6.68734334e-09,2.34384029e-05,1.21779011e-07,8.1031837e-13,-3.77874619e-14,1.48807783e-18
50025000000,2.95775294e-17,3.16360659e-08,7.38937158e-09,2.56929447e-05,1.21779511e-07,9.4821387e-13,-4.54609527e-14,1.53958568e-18
50030000000,2.8924899e-17,3.98438791e-08,7.89485639e-09,2.7046928e-05,1.21779888e-07,1.0523599e-12,-4.16802819e-14,1.55223803e-18
50035000000,3.25992899e-17,4.9568157e-08,8.60906251e-09,2.93014698e-05,1.21780388e-07,1.24665161e-12,-4.56561972e-14,1.61611933e-18
50040000000,3.85294146e-17,6.07575082e-08,9.32935764e-09,3.15560115e-05,1.21780888e-07,1.49798082e-12,-6.9609534e-14,2.11794345e-18
50045000000,4.80768232e-17,7.35246601e-08,1.00557418e-08,3.38105533e-05,1.21781388e-07,1.84130337e-12,-9.32737326e-14,2.8171039e-18
50050000000,6.20778566e-17,8.73471108e-08,1.05855823e-08,3.5034679e-05,1.21781765e-07,2.28862126e-12,-1.03688371e-13,3.21808448e-18
50055000000,8.84381731e-17,1.03419462e-07,1.13241444e-08,3.72892207e-05,1.21782265e-07,2.97807436e-12,-1.22481473e-13,4.29225504e-18
