t_ns,var_x,var_y,var_yaw,var_v,var_bgyro,cov_xy,cov_xyaw,cov_yyaw
57525000000,1.11913264e-22,9.68093251e-12,5.79306217e-10,1.5489492e-06,nan,3.29154182e-17,0,0
57530000000,1.79557077e-20,9.68093251e-11,1.15861243e-09,3.0978984e-06,nan,-1.14009325e-15,1.53628154e-15,2.80847542e-20
57535000000,2.23707848e-19,3.38832638e-10,1.73791865e-09,4.64684761e-06,nan,-8.08076657e-15,5.06649635e-15,1.55599586e-19
57540000000,8.23667781e-19,8.1319833e-10,2.31722487e-09,6.19579681e-06,nan,-2.43505896e-14,1.08951489e-14,3.84328919e-19
57545000000,1.85098695e-18,1.59735386e-09,2.89653109e-09,7.74474601e-06,nan,-5.23446871e-14,1.40007145e-14,5.03366308e-19
57550000000,3.89894132e-18,2.76874669e-09,3.4758373e-09,9.29369521e-06,nan,-1.0149314e-13,1.61139352e-14,6.03770998e-19
57555000000,8.33400775e-18,4.40482428e-09,4.05514352e-09,1.08426444e-05,nan,-1.88308128e-13,1.89095863e-14,7.83007266e-19
57560000000,1.55076055e-17,6.58303409e-09,4.63444974e-09,1.23915936e-05,nan,-3.15009335e-13,2.15756303e-14,9.65055457e-19
57565000000,2.66366255e-17,9.38082357e-09,5.21375595e-09,1.39405428e-05,nan,-4.94116804e-13,2.002476e-14,8.49107206e-19
57570000000,4.11795475e-17,1.28756402e-08,5.79306217e-09,1.5489492e-05,nan,-7.19818182e-13,3.46862438e-14,1.90325325e-18
57575000000,5.84135853e-17,1.71449314e-08,6.37236839e-09,1.70384412e-05,nan,-9.90322618e-13,4.60793678e-14,2.66927342e-18
57580000000,8.46809333e-17,2.22661447e-08,6.95167461e-09,1.85873904e-05,nan,-1.35889516e-12,6.08514719e-14,3.87934305e-18
57585000000,1.28973408e-16,2.83167275e-08,7.53098082e-09,2.01363396e-05,nan,-1.89028964e-12,7.16544218e-14,5.05133652e-18
57590000000,1.93814598e-16,3.53741272e-08,8.11028704e-09,2.16852888e-05,nan,-2.58667935e-12,8.92940108e-14,7.22490642e-18
57595000000,2.78197369e-16,4.35157913e-08,8.68959326e-09,2.3234238e-05,nan,-3.43499642e-12,1.05559062e-13,9.29766738e-18
57600000000,3.83885486e-16,5.28191674e-08,9.26889947e-09,2.47831872e-05,nan,-4.44390567e-12,1.27481273e-13,1.21469613e-17
57605000000,5.18445945e-16,6.33617027e-08,9.84820569e-09,2.63321364e-05,nan,-5.65556705e-12,1.49052633e-13,1.51116698e-17
57610000000,6.89268979e-16,7.52208448e-08,1.04275119e-08,2.78810856e-05,nan,-7.10901616e-12,1.44369458e-13,1.44225403e-17
57615000000,9.08713875e-16,8.84740412e-08,1.10068181e-08,2.94300348e-05,nan,-8.85282991e-12,1.52452484e-13,1.57106569e-17
57620000000,1.18059238e-15,1.03198739e-07,1.15861243e-08,3.0978984e-05,nan,-1.08968547e-11,1.71241739e-13,1.88645456e-17
57625000000,1.53662984e-15,1.19472386e-07,1.21654306e-08,3.25279332e-05,nan,-1.33721313e-11,1.8532111e-13,2.1510551e-17
57630000000,2.00458627e-15,1.3737243e-07,1.27447368e-08,3.40768824e-05,nan,-1.63682186e-11,1.98239433e-13,2.42352563e-17
57635000000,2.53481083e-15,1.56976318e-07,1.3324043e-08,3.56258316e-05,nan,-1.96751042e-11,1.96597001e-13,2.38966344e-17
57640000000,3.18694989e-15,1.78361497e-07,1.39033492e-08,3.71747808e-05,nan,-2.35128277e-11,1.99172296e-13,2.44653936e-17
57645000000,4.03915696e-15,2.01605415e-07,1.44826554e-08,3.872373e-05,nan,-2.81288451e-11,1.99657161e-13,2.45872251e-17
57650000000,4.9947427e-15,2.26785519e-07,1.50619616e-08,4.02726792e-05,nan,-3.31748369e-11,1.57226577e-13,1.41091199e-17
57655000000,5.96167533e-15,2.53979258e-07,1.56412679e-08,4.18216285e-05,nan,-3.83764583e-11,8.66544546e-14,-1.60916977e-18
57660000000,6.99683872e-15,2.83264077e-07,1.62205741e-08,4.33705777e-05,nan,-4.39348977e-11,1.79371896e-14,-1.64209404e-17
57665000000,8.21516276e-15,3.14717426e-07,1.67998803e-08,4.49195269e-05,nan,-5.02015406e-11,-6.19882394e-14,-3.48311674e-17
57670000000,9.61778396e-15,3.4841675e-07,1.73791865e-08,4.64684761e-05,nan,-5.7170179e-11,-1.37775184e-13,-5.309165e-17
57675000000,1.10623668e-14,3.84439499e-07,1.79584927e-08,4.80174253e-05,nan,-6.4433317e-11,-2.58409685e-13,-8.04368774e-17
57680000000,1.2648275e-14,4.22863118e-07,1.85377989e-08,4.95663745e-05,nan,-7.22871907e-11,-3.68789914e-13,-1.05716745e-16
57685000000,1.44330359e-14,4.63765056e-07,1.91171052e-08,5.11153237e-05,nan,-8.08869629e-11,-5.14840328e-13,-1.40401597e-16
57690000000,1.61134953e-14,5.0722276e-07,1.96964114e-08,5.26642729e-05,nan,-8.94201967e-11,-6.77982965e-13,-1.7423443e-16
57695000000,1.78018866e-14,5.53313678e-07,2.02757176e-08,5.42132221e-05,nan,-9.82171695e-11,-8.14806257e-13,-2.00979701e-16
57700000000,1.97419491e-14,6.02115257e-07,2.08550238e-08,5.57621713e-05,nan,-1.07930142e-10,-9.70710351e-13,-2.33854779e-16
57705000000,2.19575233e-14,6.53704944e-07,2.143433e-08,5.73111205e-05,nan,-1.18623613e-10,-1.13431564e-12,-2.70777783e-16
57710000000,2.43876184e-14,7.08160187e-07,2.20136363e-08,5.88600697e-05,nan,-1.30139295e-10,-1.29104671e-12,-3.07133567e-16
57715000000,2.68934183e-14,7.65558433e-07,2.25929425e-08,6.04090189e-05,nan,-1.42119079e-10,-1.45030961e-12,-3.42894245e-16
57720000000,2.95633512e-14,8.2597713e-07,2.31722487e-08,6.19579681e-05,nan,-1.5479476e-10,-1.63191647e-12,-3.83775736e-16
57725000000,3.25245072e-14,8.89493725e-07,2.37515549e-08,6.35069173e-05,nan,-1.68520222e-10,-1.76958603e-12,-4.16257603e-16
57730000000,3.57971357e-14,9.56185666e-07,2.43308611e-08,6.50558665e-05,nan,-1.83326675e-10,-1.91586319e-12,-4.52191787e-16
57735000000,3.93467622e-14,1.0261304e-06,2.49101673e-08,6.66048157e-05,nan,-1.99142259e-10,-2.03081443e-12,-4.81105162e-16
57740000000,4.31797195e-14,1.09940537e-06,2.54894736e-08,6.81537649e-05,nan,-2.15955536e-10,-2.18403739e-12,-5.20299292e-16
57745000000,4.7078946e-14,1.17608804e-06,2.60687798e-08,6.97027141e-05,nan,-2.33236314e-10,-2.38491498e-12,-5.69612101e-16
57750000000,5.10933929e-14,1.25625583e-06,2.6648086e-08,7.12516633e-05,nan,-2.51080562e-10,-2.7050137e-12,-6.45909507e-16
57755000000,5.522374e-14,1.33998622e-06,2.72273922e-08,7.28006125e-05,nan,-2.69528798e-10,-3.06661469e-12,-7.30025937e-16
57760000000,5.91052532e-14,1.42735663e-06,2.78066984e-08,7.43495617e-05,nan,-2.8774947e-10,-3.40999909e-12,-8.01633411e-16
57765000000,6.26989221e-14,1.51844452e-06,2.83860046e-08,7.58985109e-05,nan,-3.05642316e-10,-3.76357422e-12,-8.66974744e-16
57770000000,6.61764343e-14,1.61332733e-06,2.89653109e-08,7.74474601e-05,nan,-3.23590008e-10,-4.16580532e-12,-9.35934758e-16
57775000000,6.9665901e-14,1.71208252e-06,2.95446171e-08,7.89964093e-05,nan,-3.41908731e-10,-4.59684005e-12,-1.00732587e-15
57780000000,7.31814893e-14,1.81478753e-06,3.01239233e-08,8.05453585e-05,nan,-3.60641641e-10,-5.04314557e-12,-1.07919984e-15
57785000000,7.71049848e-14,1.92151981e-06,3.07032295e-08,8.20943077e-05,nan,-3.80759878e-10,-5.47829068e-12,-1.15517232e-15
57790000000,8.1764952e-14,2.0323568e-06,3.12825357e-08,8.36432569e-05,nan,-4.0303923e-10,-5.96569478e-12,-1.25274078e-15
57795000000,8.65431106e-14,2.14737596e-06,3.18618419e-08,8.51922061e-05,nan,-4.25951613e-10,-6.50411413e-12,-1.35864441e-15
57800000000,9.17880125e-14,2.26665472e-06,3.24411482e-08,8.67411553e-05,nan,-4.50418709e-10,-7.03918887e-12,-1.47020853e-15
57805000000,9.76646032e-14,2.39027054e-06,3.30204544e-08,8.82901045e-05,nan,-4.76849745e-10,-7.57560572e-12,-1.59108974e-15
57810000000,1.0335408e-13,2.51830087e-06,3.35997606e-08,8.98390537e-05,nan,-5.03183874e-10,-8.15086126e-12,-1.71107983e-15
57815000000,1.09130072e-13,2.65082315e-06,3.41790668e-08,9.13880029e-05,nan,-5.30213374e-10,-8.67630105e-12,-1.81879537e-15
57820000000,1.15438847e-13,2.78791483e-06,3.4758373e-08,9.29369521e-05,nan,-5.59050382e-10,-9.15541377e-12,-1.9230001e-15
57825000000,1.21710081e-13,2.92965335e-06,3.53376792e-08,9.44859013e-05,nan,-5.8829809e-10,-9.59494011e-12,-2.01493428e-15
57830000000,1.2830605e-13,3.07611617e-06,3.59169855e-08,9.60348505e-05,nan,-6.18795285e-10,-1.00423027e-11,-2.1100785e-15
57835000000,1.35701465e-13,3.22738074e-06,3.64962917e-08,9.75837997e-05,nan,-6.51685096e-10,-1.05141248e-11,-2.21884576e-15
57840000000,1.43384295e-13,3.38352449e-06,3.70755979e-08,9.91327489e-05,nan,-6.85717849e-10,-1.10070967e-11,-2.33260151e-15
57845000000,1.5086733e-13,3.54462488e-06,3.76549041e-08,0.000100681698,nan,-7.19626478e-10,-1.15808768e-11,-2.45610997e-15
57850000000,1.58538499e-13,3.71075936e-06,3.82342103e-08,0.000102230647,nan,-7.54338771e-10,-1.22444138e-11,-2.59673631e-15
57855000000,1.67041112e-13,3.88200536e-06,3.88135165e-08,0.000103779597,nan,-7.9145336e-10,-1.29679591e-11,-2.76106187e-15
57860000000,1.75530882e-13,4.05844035e-06,3.93928228e-08,0.000105328546,nan,-8.29081859e-10,-1.36560017e-11,-2.91221654e-15
57865000000,1.84059849e-13,4.24014177e-06,3.9972129e-08,0.000106877495,nan,-8.67390881e-10,-1.42965862e-11,-3.04963397e-15
57870000000,1.93021253e-13,4.42718705e-06,4.05514352e-08,0.000108426444,nan,-9.07246047e-10,-1.49460632e-11,-3.1916961e-15
57875000000,2.02076767e-13,4.61965366e-06,4.11307414e-08,0.000109975393,nan,-9.4781406e-10,-1.56180278e-11,-3.3354204e-15
57880000000,2.10682565e-13,4.81761904e-06,4.17100476e-08,0.000111524343,nan,-9.87607352e-10,-1.6408396e-11,-3.48910654e-15
57885000000,2.18328396e-13,5.02116064e-06,4.22893539e-08,0.000113073292,nan,-1.02539389e-09,-1.7301799e-11,-3.63606061e-15
57890000000,2.24994039e-13,5.23035591e-06,4.28686601e-08,0.000114622241,nan,-1.06105127e-09,-1.83012523e-11,-3.77161923e-15
57895000000,2.30652826e-13,5.44528228e-06,4.34479663e-08,0.00011617119,nan,-1.09473921e-09,-1.92597741e-11,-3.87744973e-15
57900000000,2.35274333e-13,5.66601722e-06,4.40272725e-08,0.000117720139,nan,-1.12588465e-09,-2.03559449e-11,-3.96726823e-15
57905000000,2.39925481e-13,5.89263817e-06,4.46065787e-08,0.000119269089,nan,-1.15726776e-09,-2.14976478e-11,-4.05838461e-15
57910000000,2.45901059e-13,6.12522256e-06,4.51858849e-08,0.000120818038,nan,-1.192456e-09,-2.25966065e-11,-4.17715106e-15
57915000000,2.51834191e-13,6.36384786e-06,4.57651912e-08,0.000122366987,nan,-1.22781682e-09,-2.37252443e-11,-4.29463879e-15
57920000000,2.56159e-13,6.60859151e-06,4.63444974e-08,0.000123915936,nan,-1.25944202e-09,-2.4792482e-11,-4.36807321e-15
57925000000,2.60295579e-13,6.85953096e-06,4.69238036e-08,0.000125464885,nan,-1.29036436e-09,-2.60075392e-11,-4.4408775e-15
57930000000,2.6604137e-13,7.11674365e-06,4.75031098e-08,0.000127013835,nan,-1.32535345e-09,-2.73897511e-11,-4.56288618e-15
57935000000,2.72516541e-13,7.38030703e-06,4.8082416e-08,0.000128562784,nan,-1.36232241e-09,-2.88595516e-11,-4.70826708e-15
57940000000,2.7790588e-13,7.65029855e-06,4.86617222e-08,0.000130111733,nan,-1.39596249e-09,-3.04848251e-11,-4.8218566e-15
