t_ns,var_x,var_y,var_yaw,var_v,var_bgyro,cov_xy,cov_xyaw,cov_yyaw
60790000000,0,0,0,1e-06,2.54709646e-07,0,0,0
60795000000,8.20216035e-21,5.1994464e-11,6.68612821e-10,5.31911424e-06,2.54710146e-07,6.53044356e-16,0,0
60800000000,1.46327035e-19,3.6994464e-10,1.34996114e-09,9.63822847e-06,2.54710646e-07,7.3345595e-15,-3.69517725e-16,8.79784e-21
60805000000,2.69614157e-19,1.16980624e-09,2.04404497e-09,1.39573427e-05,2.54711146e-07,1.77085192e-14,-2.06061853e-17,5.62660626e-21
60810000000,1.22326507e-19,2.66753497e-09,2.75086435e-09,1.82764569e-05,2.54711646e-07,1.16207222e-14,-5.44222473e-15,-7.6814828e-20
60815000000,4.04868761e-19,5.07908655e-09,3.47041931e-09,2.25955712e-05,2.54712146e-07,-2.08573145e-14,-1.79794982e-14,-3.75217292e-19
60820000000,1.00107992e-18,8.6204167e-09,4.20270985e-09,2.69146854e-05,2.54712646e-07,-5.47596551e-14,-3.65463597e-14,-5.90215823e-19
60825000000,1.41907997e-18,1.35074811e-08,4.94773602e-09,3.12337997e-05,2.54713146e-07,-4.83785339e-14,-6.46870178e-14,-3.60251919e-19
60830000000,2.77574831e-18,1.99562355e-08,5.70549783e-09,3.55529139e-05,2.54713646e-07,-7.09231937e-15,-1.0891033e-13,2.66686521e-19
60835000000,5.39185823e-18,2.81826356e-08,6.47599531e-09,3.98720281e-05,2.54714146e-07,-4.31730042e-15,-1.65114834e-13,2.91147156e-19
60840000000,1.04561809e-17,3.84026371e-08,7.25922848e-09,4.41911424e-05,2.54714646e-07,4.7984412e-14,-2.45792578e-13,1.01202778e-18
60845000000,1.8749104e-17,5.08321957e-08,8.05519738e-09,4.85102566e-05,2.54715146e-07,2.7328831e-13,-3.30614174e-13,3.63535585e-18
60850000000,3.43600539e-17,6.56872671e-08,8.86390201e-09,5.28293708e-05,2.54715646e-07,5.8397054e-13,-4.50365648e-13,7.48928114e-18
60855000000,6.32812942e-17,8.31838071e-08,9.68534242e-09,5.71484851e-05,2.54716146e-07,1.17260116e-12,-5.898263e-13,1.47442233e-17
60860000000,1.10905615e-16,1.03537771e-07,1.05195186e-08,6.14675993e-05,2.54716646e-07,2.06445036e-12,-7.38451142e-13,2.44822902e-17
60865000000,1.81584646e-16,1.26965115e-07,1.13664307e-08,6.57867136e-05,2.54717146e-07,3.22117161e-12,-9.07954663e-13,3.63905243e-17
60870000000,2.79048344e-16,1.53681795e-07,1.22260785e-08,7.01058278e-05,2.54717646e-07,4.59289209e-12,-1.12282049e-12,5.1246945e-17
60875000000,3.97407166e-16,1.83903766e-07,1.30984623e-08,7.4424942e-05,2.54718146e-07,6.12303668e-12,-1.36557484e-12,6.67823648e-17
60880000000,5.84903987e-16,2.17846985e-07,1.39835819e-08,7.87440563e-05,2.54718646e-07,8.41393696e-12,-1.62640679e-12,9.0729334e-17
60885000000,8.81502174e-16,2.55727405e-07,1.48814374e-08,8.30631705e-05,2.54719146e-07,1.15789097e-11,-1.95585171e-12,1.29114817e-16
60890000000,1.28123528e-15,2.97760985e-07,1.57920289e-08,8.73822847e-05,2.54719646e-07,1.54483709e-11,-2.32262883e-12,1.75283665e-16
60895000000,1.78983708e-15,3.44163678e-07,1.67153564e-08,9.1701399e-05,2.54720146e-07,2.0068394e-11,-2.69631051e-12,2.25096453e-16
60900000000,2.39324912e-15,3.95151441e-07,1.76514199e-08,9.60205132e-05,2.54720646e-07,2.52415048e-11,-3.1013728e-12,2.78150645e-16
60905000000,3.09022892e-15,4.5094023e-07,1.86002194e-08,0.000100339627,2.54721146e-07,3.10017061e-11,-3.52409168e-12,3.32818378e-16
60910000000,3.90563585e-15,5.11746e-07,1.95617549e-08,0.000104658742,2.54721646e-07,3.75611436e-11,-3.94589358e-12,3.89083849e-16
60915000000,4.84060612e-15,5.77784707e-07,2.05360265e-08,0.000108977856,2.54722146e-07,4.47815006e-11,-4.42106368e-12,4.51948656e-16
60920000000,5.78211052e-15,6.49272307e-07,2.15230342e-08,0.00011329697,2.54722646e-07,5.20054505e-11,-4.95480083e-12,5.12875774e-16
60925000000,6.73806429e-15,7.26424756e-07,2.2522778e-08,0.000117616084,2.54723146e-07,5.94504633e-11,-5.49736018e-12,5.69392354e-16
