57520000000,5.25000,19.99287,0.02073,0.70710,0.00000,0.00000,-0.70711,0.00000,0.00008,0.00000
57525000000,5.25000,19.99287,0.02073,0.70710,0.00000,0.00000,-0.70711,-0.00000,-0.00070,0.00000
57530000000,5.25000,19.99287,0.02073,0.70710,0.00000,0.00000,-0.70711,-0.00000,-0.00102,0.00000
57535000000,5.25000,19.99286,0.02073,0.70712,0.00000,0.00000,-0.70709,0.00000,-0.00133,0.00000
57540000000,5.25000,19.99285,0.02073,0.70712,0.00000,0.00000,-0.70710,0.00000,-0.00126,0.00000
57545000000,5.25000,19.99285,0.02073,0.70712,0.00000,0.00000,-0.70709,0.00000,-0.00138,0.00000
57550000000,5.25000,19.99284,0.02073,0.70712,0.00000,0.00000,-0.70710,0.00000,-0.00164,0.00000
57555000000,5.25000,19.99283,0.02073,0.70713,0.00000,0.00000,-0.70709,0.00000,-0.00186,0.00000
57560000000,5.25000,19.99282,0.02073,0.70713,0.00000,0.00000,-0.70709,0.00000,-0.00191,0.00000
57565000000,5.25000,19.99281,0.02073,0.70713,0.00000,0.00000,-0.70708,0.00000,-0.00279,0.00000
57570000000,5.25000,19.99280,0.02073,0.70713,0.00000,0.00000,-0.70708,0.00000,-0.00286,0.00000
57575000000,5.25000,19.99278,0.02073,0.70713,0.00000,0.00000,-0.70708,0.00000,-0.00318,0.00000
57580000000,5.25000,19.99277,0.02073,0.70713,0.00000,0.00000,-0.70708,0.00000,-0.00325,0.00000
57585000000,5.25000,19.99275,0.02073,0.70714,0.00000,0.00000,-0.70707,0.00000,-0.00365,0.00000
57590000000,5.25000,19.99273,0.02073,0.70715,0.00000,0.00000,-0.70707,0.00000,-0.00383,0.00000
57595000000,5.25000,19.99271,0.02073,0.70715,0.00000,0.00000,-0.70706,0.00000,-0.00418,0.00000
57600000000,5.25000,19.99270,0.02073,0.70715,0.00000,0.00000,-0.70706,0.00000,-0.00429,0.00000
57605000000,5.25000,19.99267,0.02073,0.70715,0.00000,0.00000,-0.70706,0.00000,-0.00398,0.00000
57610000000,5.25000,19.99265,0.02073,0.70716,0.00000,0.00000,-0.70706,0.00000,-0.00448,0.00000
57615000000,5.25000,19.99263,0.02073,0.70716,0.00000,0.00000,-0.70705,0.00000,-0.00491,0.00000
57620000000,5.25000,19.99261,0.02073,0.70717,0.00000,0.00000,-0.70705,0.00000,-0.00494,0.00000
57625000000,5.25000,19.99259,0.02073,0.70717,0.00000,0.00000,-0.70705,0.00000,-0.00516,0.00000
57630000000,5.25000,19.99256,0.02073,0.70718,0.00000,0.00000,-0.70703,0.00000,-0.00516,0.00000
57635000000,5.25000,19.99254,0.02073,0.70718,0.00000,0.00000,-0.70703,0.00000,-0.00547,0.00000
57640000000,5.25000,19.99252,0.02073,0.70718,0.00000,0.00000,-0.70704,0.00000,-0.00549,0.00000
57645000000,5.25000,19.99250,0.02073,0.70719,0.00000,0.00000,-0.70702,0.00000,-0.00514,0.00000
57650000000,5.25000,19.99247,0.02073,0.70720,0.00000,0.00000,-0.70702,0.00000,-0.00503,0.00000
