t_ns,var_x,var_y,var_yaw,var_v,var_bgyro,cov_xy,cov_xyaw,cov_yyaw
60790000000,3.09786219e-23,1.04279885e-12,2.67444957e-11,1.17237228e-06,2.54692627e-07,5.68370226e-18,0,0
60795000000,1.56139411e-20,6.82064698e-11,6.97903817e-10,5.49148652e-06,2.54693127e-07,1.03003871e-15,-1.69617375e-17,2.73316565e-22
60800000000,2.14642824e-19,4.09944467e-10,1.38179778e-09,9.81060076e-06,2.54693627e-07,9.32463526e-15,-8.31110938e-16,2.25410824e-20
60805000000,4.28809568e-19,1.2422125e-09,2.07842642e-09,1.4129715e-05,2.54694127e-07,2.2991336e-14,-1.32473496e-15,2.89835099e-20
60810000000,2.75695139e-19,2.76410028e-09,2.57586377e-09,1.69554455e-05,2.5467751e-07,2.21414632e-14,-9.56904928e-15,-7.53816383e-20
60815000000,4.29932873e-19,5.15094441e-09,3.2979578e-09,2.12745597e-05,2.5467801e-07,-9.02189232e-16,-2.49667146e-14,-3.86531475e-19
60820000000,1.00462992e-18,8.60151652e-09,4.03278571e-09,2.55936739e-05,2.5467851e-07,-2.07795572e-14,-4.73252978e-14,-5.66021896e-19
60825000000,1.89969892e-18,1.33317723e-08,4.78034754e-09,2.99127882e-05,2.5467901e-07,3.03844443e-15,-8.01280762e-14,-1.83188533e-19
60830000000,4.33905769e-18,1.93641212e-08,5.32869611e-09,3.24360475e-05,2.54662395e-07,6.49543331e-14,-1.32404539e-13,7.40338231e-19
60835000000,8.36343824e-18,2.71435226e-08,6.1017184e-09,3.67551618e-05,2.54662895e-07,9.5748166e-14,-1.97667509e-13,1.00023885e-18
60840000000,1.59182098e-17,3.67606821e-08,6.88747382e-09,4.1074276e-05,2.54663395e-07,1.79586217e-13,-2.88406125e-13,2.13091175e-18
60845000000,2.84024824e-17,4.84315554e-08,7.6859624e-09,4.53933902e-05,2.54663895e-07,4.32873992e-13,-3.85598083e-13,5.47375257e-18
60850000000,5.01090644e-17,6.14881712e-08,8.28520206e-09,4.74371366e-05,2.54647281e-07,7.61229211e-13,-5.23735555e-13,1.04048161e-17
60855000000,8.90641887e-17,7.7552605e-08,9.10914617e-09,5.17562508e-05,2.54647781e-07,1.35817408e-12,-6.87144196e-13,1.94724926e-17
60860000000,1.49292899e-16,9.62048513e-08,9.94582265e-09,5.60753651e-05,2.54648281e-07,2.24045651e-12,-8.63486132e-13,3.16366181e-17
60865000000,2.35282605e-16,1.17660866e-07,1.07952315e-08,6.03944793e-05,2.54648781e-07,3.3745352e-12,-1.06388451e-12,4.64075235e-17
60870000000,3.48945244e-16,1.39537515e-07,1.14453422e-08,6.18038826e-05,2.5463217e-07,4.61745769e-12,-1.31754534e-12,6.47745281e-17
60875000000,4.91185105e-16,1.66522148e-07,1.23202016e-08,6.61229969e-05,2.5463267e-07,6.07800745e-12,-1.60207925e-12,8.39844699e-17
60880000000,7.05215694e-16,1.9681293e-07,1.32077927e-08,7.04421111e-05,2.5463317e-07,8.22828958e-12,-1.90940117e-12,1.13256482e-16
60885000000,1.03191778e-15,2.30625817e-07,1.41081155e-08,7.47612254e-05,2.5463367e-07,1.1172224e-11,-2.2873752e-12,1.58552532e-16
60890000000,1.44131699e-15,2.62239661e-07,1.48090769e-08,7.54092147e-05,2.54617061e-07,1.439042e-11,-2.709501e-12,2.13105619e-16
60895000000,1.97630846e-15,3.024631e-07,1.57348454e-08,7.9728329e-05,2.54617561e-07,1.8537538e-11,-3.1478052e-12,2.72996634e-16
60900000000,2.60826319e-15,3.46672955e-07,1.66733446e-08,8.40474432e-05,2.54618061e-07,2.31799093e-11,-3.62292872e-12,3.36827201e-16
60905000000,3.33612588e-15,3.95085182e-07,1.76245748e-08,8.83665574e-05,2.54618561e-07,2.83515501e-11,-4.12208312e-12,4.03077425e-16
60910000000,4.0938995e-15,4.36412315e-07,1.8376367e-08,8.81569343e-05,2.54601954e-07,3.32565992e-11,-4.62339032e-12,4.71647066e-16
60915000000,5.00668647e-15,4.91837371e-07,1.93530379e-08,9.24760486e-05,2.54602454e-07,3.95168202e-11,-5.12228235e-12,5.39192838e-16
60920000000,5.93747608e-15,5.5188623e-07,2.03424389e-08,9.67951628e-05,2.54602954e-07,4.58025432e-11,-5.68055322e-12,6.04799481e-16
60925000000,6.8879349e-15,6.16774846e-07,2.134457e-08,0.000101114277,2.54603454e-07,5.22998561e-11,-6.25142605e-12,6.66262571e-16
60930000000,7.81233308e-15,6.66882004e-07,2.21471729e-08,9.99824127e-05,2.54586849e-07,5.74969142e-11,-6.94451784e-12,7.41256556e-16
60935000000,8.98920588e-15,7.39096658e-07,2.31747398e-08,0.000104301527,2.54587349e-07,6.47412078e-11,-7.69377329e-12,8.20769672e-16
60940000000,1.03893619e-14,8.16526387e-07,2.42150361e-08,0.000108620641,2.54587849e-07,7.29967929e-11,-8.520973e-12,9.17310953e-16
60945000000,1.19423351e-14,8.99387149e-07,2.52680618e-08,0.000112939755,2.54588349e-07,8.1973074e-11,-9.39686689e-12,1.02113141e-15
60950000000,1.32094716e-14,9.56541216e-07,2.61214552e-08,0.000110851176,2.54571746e-07,8.77746962e-11,-1.03529306e-11,1.11966078e-15
60955000000,1.49899031e-14,1.04675815e-06,2.71999117e-08,0.00011517029,2.54572246e-07,9.7491848e-11,-1.13369536e-11,1.23372586e-15
60960000000,1.72223758e-14,1.14273359e-06,2.82910969e-08,0.000119489404,2.54572746e-07,1.09193714e-10,-1.24090544e-11,1.38419975e-15
60965000000,1.97814368e-14,1.24468351e-06,2.93950107e-08,0.000123808518,2.54573246e-07,1.21834267e-10,-1.36427015e-11,1.55960921e-15
60970000000,2.20715487e-14,1.30651497e-06,3.02991745e-08,0.000120755867,2.54556645e-07,1.30229061e-10,-1.5003673e-11,1.74869464e-15
60975000000,2.47840015e-14,1.4155867e-06,3.14285142e-08,0.000125074981,2.54557145e-07,1.42562902e-10,-1.64074317e-11,1.91586721e-15
60980000000,2.78142331e-14,1.53091217e-06,3.25705818e-08,0.000129394095,2.54557645e-07,1.55899927e-10,-1.79158221e-11,2.10153224e-15
60985000000,3.16532889e-14,1.65270736e-06,3.37253772e-08,0.000133713209,2.54558145e-07,1.72739813e-10,-1.94687324e-11,2.35404078e-15
60990000000,3.51472835e-14,1.71640164e-06,3.46802914e-08,0.000129712156,2.54541546e-07,1.84065245e-10,-2.10869225e-11,2.63533812e-15
60995000000,4.00214989e-14,1.8448476e-06,3.58605079e-08,0.000134031271,2.54542046e-07,2.04553669e-10,-2.27149895e-11,2.95246443e-15
61000000000,4.62788312e-14,1.97999511e-06,3.70534514e-08,0.000138350385,2.54542546e-07,2.30010722e-10,-2.44568243e-11,3.37481074e-15
61005000000,5.39259547e-14,2.12206015e-06,3.82591221e-08,0.000142669499,2.54543046e-07,2.59677232e-10,-2.63610944e-11,3.89660614e-15
61010000000,6.13293593e-14,2.18455313e-06,3.92647665e-08,0.000137754149,2.54526449e-07,2.8146134e-10,-2.83798738e-11,4.50884829e-15
61015000000,7.11752386e-14,2.3325948e-06,4.04958533e-08,0.000142073263,2.54526949e-07,3.16537026e-10,-3.04337964e-11,5.14680329e-15
61020000000,8.199002e-14,2.48774014e-06,4.17396664e-08,0.000146392377,2.54527449e-07,3.54023875e-10,-3.25498046e-11,5.8071474e-15
61025000000,9.48036891e-14,2.65020509e-06,4.29962059e-08,0.000150711491,2.54527949e-07,3.96134399e-10,-3.49005776e-11,6.60126934e-15
61030000000,1.05163121e-13,2.70836402e-06,4.40525605e-08,0.000144929745,2.54511355e-07,4.20550943e-10,-3.73690629e-11,7.41851463e-15
