t_ns,var_x,var_y,var_yaw,var_v,var_bgyro,cov_xy,cov_xyaw,cov_yyaw
9545000000,3.15724435e-20,2.34000866e-09,6.46141701e-09,nan,nan,8.59533543e-15,0,0
9546000000,6.31448869e-20,4.68001732e-09,1.2922834e-08,nan,nan,1.71906709e-14,7.57368196e-25,-2.78196991e-30
9547000000,9.47173304e-20,7.02002598e-09,1.9384251e-08,nan,nan,2.57860063e-14,2.27209455e-24,-8.34587286e-30
9548000000,1.26289774e-19,9.36003464e-09,2.5845668e-08,nan,nan,3.43813417e-14,4.54420372e-24,-1.66917994e-29
9549000000,1.57862217e-19,1.17000433e-08,3.2307085e-08,nan,nan,4.29766771e-14,7.57365445e-24,-2.78195981e-29
9550000000,1.89434661e-19,1.4040052e-08,3.8768502e-08,nan,nan,5.15720126e-14,1.13605089e-23,-4.1729497e-29
9551000000,2.21007104e-19,1.63800606e-08,4.52299191e-08,nan,nan,6.0167348e-14,1.59047238e-23,-5.84213377e-29
9552000000,2.52579548e-19,1.87200693e-08,5.16913361e-08,nan,nan,6.87626834e-14,2.12063324e-23,-7.78952418e-29
9553000000,2.84151991e-19,2.10600779e-08,5.81527531e-08,nan,nan,7.73580188e-14,2.72652928e-23,-1.00151055e-28
9554000000,3.15724435e-19,2.34000866e-08,6.46141701e-08,nan,nan,8.59533543e-14,3.40816203e-23,-1.25188835e-28
9555000000,3.47296878e-19,2.57400952e-08,7.10755871e-08,nan,nan,9.45486897e-14,4.16553598e-23,-1.53008746e-28
9556000000,3.78869322e-19,2.80801039e-08,7.75370041e-08,nan,nan,1.03144025e-13,4.99864541e-23,-1.83610577e-28
9557000000,4.10441765e-19,3.04201126e-08,8.39984211e-08,nan,nan,1.11739361e-13,5.90749201e-23,-2.16994391e-28
9558000000,4.42014209e-19,3.27601212e-08,9.04598381e-08,nan,nan,1.20334696e-13,6.89207337e-23,-2.53160099e-28
9559000000,4.73586652e-19,3.51001299e-08,9.69212551e-08,nan,nan,1.28930031e-13,7.95238437e-23,-2.92107514e-28
9560000000,5.05159095e-19,3.74401385e-08,1.03382672e-07,nan,nan,1.37525367e-13,9.08843623e-23,-3.33837046e-28
9561000000,5.36731539e-19,3.97801472e-08,1.09844089e-07,nan,nan,1.46120702e-13,1.03002332e-22,-3.78348854e-28
9562000000,5.68303982e-19,4.21201559e-08,1.16305506e-07,nan,nan,1.54716038e-13,1.15877639e-22,-4.25642517e-28
9563000000,5.99876426e-19,4.44601645e-08,1.22766923e-07,nan,nan,1.63311373e-13,1.29510351e-22,-4.75718284e-28
9564000000,6.31448869e-19,4.68001732e-08,1.2922834e-07,nan,nan,1.71906709e-13,1.43900461e-22,-5.28576132e-28
9565000000,6.63021313e-19,4.91401818e-08,1.35689757e-07,nan,nan,1.80502044e-13,1.59047969e-22,-5.84216063e-28
9566000000,6.94593756e-19,5.14801905e-08,1.42151174e-07,nan,nan,1.89097379e-13,1.7495274e-22,-6.42637573e-28
9567000000,7.261662e-19,5.38201992e-08,1.48612591e-07,nan,nan,1.97692715e-13,1.91614957e-22,-7.03841339e-28
