t_ns,var_x,var_y,var_yaw,var_v,var_bgyro,cov_xy,cov_xyaw,cov_yyaw
57520000000,4.770919e-22,1.99588211e-11,1.28415397e-08,1.99092194e-06,2.59623295e-06,9.7581719e-17,0,0
57525000000,3.03105505e-20,1.3922313e-10,3.30102948e-08,3.53987114e-06,2.59623345e-06,9.25155079e-16,-1.76804472e-14,1.34813207e-19
57530000000,5.88381134e-20,4.35480995e-10,5.33088616e-08,5.08882034e-06,2.59623395e-06,3.34804043e-15,2.46729814e-14,-2.40993321e-19
57535000000,2.71908162e-19,9.86179878e-10,7.37372401e-08,6.63776954e-06,2.59623445e-06,5.73666161e-16,1.14383522e-13,9.06533239e-19
57540000000,1.21687288e-18,1.85991612e-09,8.78947569e-08,7.67289321e-06,2.59506595e-06,-1.57132714e-14,2.66151403e-13,5.54839577e-18
57545000000,2.07318521e-18,3.12006101e-09,1.08582449e-07,9.22184241e-06,2.59506645e-06,-4.60704837e-14,3.04762592e-13,6.84168805e-18
57550000000,3.06666601e-18,4.84129801e-09,1.29399895e-07,1.07707916e-05,2.59506695e-06,-9.11192687e-14,2.85843964e-13,6.20901669e-18
57555000000,5.26830184e-18,7.1010746e-09,1.50347093e-07,1.23197408e-05,2.59506745e-06,-1.65539458e-13,2.72736292e-13,5.63812835e-18
57560000000,1.00556537e-17,9.93163505e-09,1.65021784e-07,1.33111381e-05,2.59390001e-06,-2.90811789e-13,2.31565013e-13,3.18786429e-18
57565000000,1.75925034e-17,1.34549062e-08,1.86227947e-07,1.48600873e-05,2.59390051e-06,-4.63937924e-13,5.40167498e-14,-8.00968361e-18
57570000000,3.0676902e-17,1.77211817e-08,2.07563804e-07,1.64090365e-05,2.59390101e-06,-6.98832087e-13,4.40953797e-13,1.87808116e-17
57575000000,4.7335429e-17,2.2807909e-08,2.29029357e-07,1.79579857e-05,2.59390151e-06,-9.82741432e-13,6.9743698e-13,3.57966724e-17
57580000000,6.75439307e-17,2.86217206e-08,2.44219825e-07,1.88804836e-05,2.59273511e-06,-1.30290562e-12,1.07387332e-12,5.90437367e-17
57585000000,9.67973616e-17,3.55032791e-08,2.65943991e-07,2.04294328e-05,2.59273561e-06,-1.74129546e-12,1.32813388e-12,7.84183078e-17
57590000000,1.48072992e-16,4.34063093e-08,2.87797795e-07,2.1978382e-05,2.59273611e-06,-2.36976325e-12,1.81587068e-12,1.28498532e-16
57595000000,2.20480161e-16,5.24082585e-08,3.09781235e-07,2.35273312e-05,2.59273661e-06,-3.18195745e-12,2.2476772e-12,1.79087931e-16
57600000000,3.1458166e-16,6.21168708e-08,3.25486086e-07,2.43569937e-05,2.59157126e-06,-4.1212834e-12,2.89659933e-12,2.5796065e-16
57605000000,4.32511163e-16,7.34129099e-08,3.47727791e-07,2.59059429e-05,2.59157176e-06,-5.24872628e-12,3.53286939e-12,3.36868177e-16
57610000000,5.60429753e-16,8.60042461e-08,3.70099075e-07,2.74548921e-05,2.59157226e-06,-6.58696304e-12,3.2361818e-12,2.97273746e-16
57615000000,7.33243652e-16,9.99683269e-08,3.92599938e-07,2.90038413e-05,2.59157276e-06,-8.1776419e-12,3.3830496e-12,3.17559238e-16
57620000000,9.52196894e-16,1.14334539e-07,4.08817781e-07,2.97183635e-05,2.59040846e-06,-9.97193315e-12,3.96010721e-12,4.05756809e-16
57625000000,1.22640611e-15,1.31051457e-07,4.3157656e-07,3.12673127e-05,2.59040896e-06,-1.21455038e-11,4.41369988e-12,4.78587251e-16
57630000000,1.58209576e-15,1.4933174e-07,4.5446486e-07,3.28162619e-05,2.59040946e-06,-1.47641795e-11,4.82687914e-12,5.5286455e-16
57635000000,2.03581549e-15,1.69252836e-07,4.7748268e-07,3.43652111e-05,2.59040996e-06,-1.79204529e-11,4.71958112e-12,5.29409988e-16
57640000000,2.52251884e-15,1.88863596e-07,4.94212127e-07,3.49442526e-05,2.5892467e-06,-2.11297453e-11,4.7839817e-12,5.40963334e-16
57645000000,3.14677495e-15,2.11948476e-07,5.17487516e-07,3.64932018e-05,2.5892472e-06,-2.50653246e-11,4.79372358e-12,5.41481548e-16
57650000000,3.9388726e-15,2.36858015e-07,5.40892367e-07,3.80421511e-05,2.5892477e-06,-2.97868161e-11,3.2640696e-12,1.63408758e-16
57655000000,4.83371464e-15,2.63669663e-07,5.64426681e-07,3.95911003e-05,2.5892482e-06,-3.49158833e-11,7.06904201e-13,-4.56153821e-16
57660000000,5.68052721e-15,2.88916684e-07,5.81666348e-07,4.0016551e-05,2.58808598e-06,-3.96355207e-11,-1.75081515e-12,-9.92774206e-16
57665000000,6.67744051e-15,3.19249273e-07,6.05457883e-07,4.15655002e-05,2.58808648e-06,-4.51251027e-11,-4.52186964e-12,-1.57778469e-15
57670000000,7.86514788e-15,3.51660137e-07,6.29378822e-07,4.31144494e-05,2.58808698e-06,-5.12996667e-11,-7.16199028e-12,-2.17412615e-15
57675000000,9.29868373e-15,3.86226723e-07,6.53429166e-07,4.46633986e-05,2.58808748e-06,-5.81489149e-11,-1.14484698e-11,-3.18648702e-15
57680000000,1.06375962e-14,4.17295268e-07,6.7117767e-07,4.49195692e-05,2.58692631e-06,-6.43073156e-11,-1.52575085e-11,-4.03404102e-15
57685000000,1.23344227e-14,4.55681574e-07,6.95484889e-07,4.64685184e-05,2.58692681e-06,-7.18382895e-11,-2.00735881e-11,-5.11640373e-15
57690000000,1.43121373e-14,4.96391305e-07,7.19921454e-07,4.80174676e-05,2.58692731e-06,-8.00681584e-11,-2.55344902e-11,-6.38922047e-15
57695000000,1.61748358e-14,5.39501911e-07,7.44487365e-07,4.95664168e-05,2.58692781e-06,-8.81904285e-11,-3.00556035e-11,-7.30964354e-15
57700000000,1.7879023e-14,5.76367699e-07,7.62743328e-07,4.96401543e-05,2.58576768e-06,-9.49978891e-11,-3.53075334e-11,-8.31549426e-15
57705000000,2.0127304e-14,6.23535263e-07,7.87565768e-07,5.11891035e-05,2.58576818e-06,-1.04017234e-10,-4.0793388e-11,-9.44846606e-15
57710000000,2.26488162e-14,6.73262282e-07,8.12517496e-07,5.27380527e-05,2.58576868e-06,-1.13941961e-10,-4.60499575e-11,-1.06103015e-14
57715000000,2.54216204e-14,7.25626203e-07,8.37598512e-07,5.42870019e-05,2.58576918e-06,-1.24617791e-10,-5.14217471e-11,-1.18304867e-14
57720000000,2.79941133e-14,7.68059962e-07,8.56360559e-07,5.41677317e-05,2.58461008e-06,-1.33381359e-10,-5.76514378e-11,-1.32011556e-14
57725000000,3.09618259e-14,8.24654794e-07,8.81697758e-07,5.57166809e-05,2.58461058e-06,-1.44840854e-10,-6.25903596e-11,-1.42911365e-14
57730000000,3.42732882e-14,8.8403546e-07,9.07164187e-07,5.72656301e-05,2.58461108e-06,-1.57244027e-10,-6.78770627e-11,-1.55130393e-14
57735000000,3.77094459e-14,9.46279408e-07,9.32759847e-07,5.88145793e-05,2.58461158e-06,-1.70619293e-10,-7.2021451e-11,-1.65091303e-14
57740000000,4.10115671e-14,9.93858218e-07,9.52026606e-07,5.84942794e-05,2.58345353e-06,-1.81507463e-10,-7.7733333e-11,-1.79149906e-14
