17491000000,0.01207,-0.01125,-0.00708,0.99986,0.01184,0.01171,0.00151,0.07576,-0.07071,-0.04408
17524000000,-0.00008,-0.00081,0.00037,1.00000,0.00066,0.00022,0.00008,0.00107,-0.00200,0.00234
17557000000,0.00037,-0.00087,0.00068,1.00000,0.00067,0.00037,0.00004,0.00151,-0.00254,0.00263
17590000000,0.00055,-0.00095,0.00074,1.00000,0.00064,0.00040,0.00005,0.00268,-0.00227,0.00226
17623000000,0.00051,-0.00095,0.00073,1.00000,0.00066,0.00031,0.00008,0.00204,-0.00276,0.00109
17656000000,0.00051,-0.00095,0.00075,1.00000,0.00062,0.00031,0.00006,0.00247,-0.00198,0.00029
17689000000,0.00055,-0.00102,0.00079,1.00000,0.00065,0.00025,0.00004,0.00202,-0.00195,0.00005
17722000000,0.00051,-0.00108,0.00081,1.00000,0.00066,0.00025,0.00006,0.00177,-0.00201,0.00008
17755000000,0.00041,-0.00108,0.00084,1.00000,0.00068,0.00022,0.00009,0.00159,-0.00177,-0.00087
17788000000,0.00042,-0.00112,0.00088,1.00000,0.00073,0.00020,0.00011,0.00133,-0.00397,-0.00056
17821000000,0.00044,-0.00120,0.00092,1.00000,0.00074,0.00018,0.00010,0.00157,-0.00468,-0.00088
17854000000,0.00047,-0.00130,0.00099,1.00000,0.00077,0.00019,0.00012,0.00157,-0.00631,-0.00076
17887000000,0.00051,-0.00140,0.00107,1.00000,0.00075,0.00016,0.00009,0.00050,-0.00621,-0.00039
17920000000,0.00051,-0.00136,0.00107,1.00000,0.00070,0.00019,0.00014,0.00106,-0.00632,-0.00029
17953000000,0.00062,-0.00141,0.00111,1.00000,0.00070,0.00017,0.00016,0.00047,-0.00654,0.00012
17986000000,0.00072,-0.00153,0.00118,1.00000,0.00073,0.00015,0.00014,0.00050,-0.00689,-0.00022
18019000000,0.00123,-0.00094,0.00100,1.00000,0.00067,0.00016,-0.00012,0.00044,-0.00598,-0.00098
18052000000,0.00199,0.00009,0.00054,1.00000,0.00054,0.00014,-0.00043,0.00060,-0.00472,-0.00064
18085000000,0.00292,0.00101,0.00059,1.00000,0.00042,0.00014,-0.00077,0.03041,-0.00372,-0.00039
18118000000,0.00393,0.00119,0.00070,1.00000,0.00039,0.00011,-0.00082,0.06081,-0.00305,-0.00064
18151000000,0.00550,0.00152,0.00093,1.00000,0.00036,-0.00001,-0.00087,0.08851,-0.00356,-0.00028
18184000000,0.00750,0.00211,0.00111,1.00000,0.00031,-0.00019,-0.00095,0.10104,-0.00311,0.00099
18217000000,0.01007,0.00284,0.00130,1.00000,0.00026,-0.00033,-0.00101,0.12836,-0.00147,0.00058
18250000000,0.01366,0.00355,0.00155,1.00000,0.00022,-0.00036,-0.00112,0.14176,-0.00240,0.00067
18283000000,0.01821,0.00300,0.00170,1.00000,0.00028,-0.00042,-0.00093,0.17070,-0.00244,0.00131
18316000000,0.02270,-0.00028,0.00191,1.00000,0.00047,-0.00062,-0.00002,0.19683,-0.00576,0.00159
18349000000,0.02868,0.00021,0.00170,1.00000,0.00033,-0.00065,0.00000,0.21067,-0.00540,0.00045
18382000000,0.03645,0.00022,0.00161,1.00000,0.00025,-0.00061,-0.00002,0.24200,-0.00563,0.00018
18415000000,0.04529,0.00015,0.00157,1.00000,0.00024,-0.00056,-0.00004,0.27225,-0.00524,-0.00030
18448000000,0.05472,0.00007,0.00152,1.00000,0.00021,-0.00053,-0.00001,0.29238,-0.00496,-0.00136
18481000000,0.06508,-0.00015,0.00158,1.00000,0.00023,-0.00052,-0.00001,0.30488,-0.00594,-0.00126
18514000000,0.07498,0.00040,0.00143,1.00000,0.00004,-0.00061,-0.00001,0.33908,-0.00340,-0.00063
18547000000,0.08772,-0.00009,0.00175,1.00000,0.00013,-0.00058,-0.00007,0.36584,-0.00476,-0.00171
18580000000,0.10074,-0.00002,0.00180,1.00000,0.00013,-0.00056,-0.00006,0.39631,-0.00423,-0.00159
18613000000,0.11319,0.00034,0.00146,1.00000,0.00025,-0.00055,-0.00007,0.42181,-0.00273,-0.00129
18646000000,0.12704,0.00032,0.00163,1.00000,0.00022,-0.00073,-0.00010,0.42948,-0.00251,-0.00066
18679000000,0.14203,0.00034,0.00200,1.00000,0.00016,-0.00164,-0.00015,0.45761,-0.00088,-0.00040
18712000000,0.15782,0.00009,0.00242,1.00000,-0.00025,-0.00280,-0.00012,0.47143,-0.00150,0.00030
18745000000,0.17440,-0.00005,0.00281,0.99999,-0.00158,-0.00364,-0.00012,0.50207,-0.00075,0.00139
18778000000,0.19214,-0.00021,0.00328,0.99998,-0.00444,-0.00444,-0.00013,0.53148,-0.00137,0.00183
18811000000,0.21011,-0.00042,0.00361,0.99996,-0.00785,-0.00465,-0.00021,0.54814,-0.00138,0.00219
18844000000,0.22915,-0.00084,0.00368,0.99994,-0.01047,-0.00441,-0.00020,0.58180,-0.00220,0.00273
18877000000,0.25203,-0.00166,0.00388,0.99977,-0.02110,-0.00286,-0.00025,0.60718,-0.00413,0.00311
18910000000,0.27133,-0.00026,0.00609,0.99960,-0.02737,-0.00665,-0.00039,0.65066,-0.00022,0.00825
18943000000,0.29317,0.00000,0.00803,0.99940,-0.03346,-0.00896,-0.00053,0.66332,-0.00092,0.01155
18976000000,0.31586,-0.00015,0.00832,0.99922,-0.03844,-0.00848,-0.00058,0.69365,-0.00131,0.01216
19009000000,0.33866,-0.00014,0.00775,0.99911,-0.04168,-0.00711,-0.00056,0.70660,-0.00075,0.01079
19042000000,0.36245,-0.00039,0.00591,0.99893,-0.04612,-0.00378,-0.00043,0.73473,-0.00176,0.00749
19075000000,0.38702,0.00022,0.00485,0.99877,-0.04955,-0.00208,-0.00043,0.74895,-0.00087,0.00401
