t_ns,var_x,var_y,var_yaw,var_v,var_bgyro,cov_xy,cov_xyaw,cov_yyaw
60790000000,3.09459861e-23,1.04279885e-12,8.07679362e-10,1.17237228e-06,7.67936183e-06,5.68070761e-18,0,0
60795000000,1.58619719e-20,6.82064698e-11,2.1076457e-08,5.49148652e-06,7.67936233e-06,1.02877914e-15,-5.12204412e-16,8.24321828e-21
60800000000,2.42451753e-19,4.09944467e-10,4.17292028e-08,9.81060076e-06,7.67936283e-06,9.30933372e-15,-2.50987709e-14,6.79510294e-19
60805000000,4.76459153e-19,1.2422125e-09,6.27659167e-08,1.4129715e-05,7.67936333e-06,2.29221853e-14,-4.00051378e-14,8.72904624e-19
60810000000,1.4533536e-18,2.76410028e-09,7.77809088e-08,1.69554455e-05,7.66646137e-06,2.19567356e-14,-2.88949191e-13,-2.29711893e-18
60815000000,7.49569128e-18,5.15094441e-09,9.95825269e-08,2.12745597e-05,7.66646187e-06,-1.18384563e-15,-7.53874308e-13,-1.17020709e-17
60820000000,2.19871475e-17,8.60151652e-09,1.21767468e-07,2.55936739e-05,7.66646237e-06,-2.11891579e-14,-1.42895277e-12,-1.71384494e-17
60825000000,5.2239187e-17,1.33317723e-08,1.44335732e-07,2.99127882e-05,7.66646287e-06,2.45665004e-15,-2.41934037e-12,-5.60829156e-18
60830000000,1.18944102e-16,1.93641212e-08,1.60865704e-07,3.24360475e-05,7.65360418e-06,6.41577303e-14,-3.99712891e-12,2.22241596e-17
60835000000,2.36875222e-16,2.71435226e-08,1.84195021e-07,3.67551618e-05,7.65360468e-06,9.47138507e-14,-5.96706968e-12,3.00219694e-17
60840000000,4.47874109e-16,3.67606821e-08,2.07907018e-07,4.1074276e-05,7.65360518e-06,1.78256277e-13,-8.70586749e-12,6.40789052e-17
60845000000,7.26148613e-16,4.84315554e-08,2.32001695e-07,4.53933902e-05,7.65360568e-06,4.31176864e-13,-1.16392498e-11,1.6489462e-16
60850000000,1.19929528e-15,6.14881712e-08,2.50031364e-07,4.74371366e-05,7.64079005e-06,7.59067215e-13,-1.580544e-11,3.13512171e-16
60855000000,1.90452011e-15,7.7552605e-08,2.74883264e-07,5.17562508e-05,7.64079055e-06,1.35521479e-12,-2.07357054e-11,5.86820038e-16
60860000000,2.79706137e-15,9.62048513e-08,3.00117203e-07,5.60753651e-05,7.64079105e-06,2.23648717e-12,-2.60557619e-11,9.53486689e-16
60865000000,3.95614506e-15,1.17660866e-07,3.25733182e-07,6.03944793e-05,7.64079155e-06,3.36930827e-12,-3.21011932e-11,1.39869629e-15
60870000000,5.60391558e-15,1.39537515e-07,3.45247394e-07,6.18038826e-05,7.62801876e-06,4.61238304e-12,-3.97439186e-11,1.95275434e-15
60875000000,7.74797438e-15,1.66522148e-07,3.71616787e-07,6.61229969e-05,7.62801926e-06,6.08042673e-12,-4.83239011e-11,2.53662852e-15
60880000000,1.03661743e-14,1.9681293e-07,3.9836758e-07,7.04421111e-05,7.62801976e-06,8.24057291e-12,-5.7590259e-11,3.42460024e-15
60885000000,1.39961453e-14,2.30625817e-07,4.25499774e-07,7.47612254e-05,7.62802026e-06,1.11970391e-11,-6.8986474e-11,4.79737417e-15
60890000000,1.84762232e-14,2.62239661e-07,4.46483504e-07,7.54092147e-05,7.61529011e-06,1.44279226e-11,-8.16903229e-11,6.44753022e-15
60895000000,2.37333625e-14,3.024631e-07,4.74365324e-07,7.9728329e-05,7.61529061e-06,1.85836349e-11,-9.48984245e-11,8.2558262e-15
60900000000,2.99149007e-14,3.46672955e-07,5.02627908e-07,8.40474432e-05,7.61529111e-06,2.32358209e-11,-1.09214857e-10,1.01830785e-14
60905000000,3.69045487e-14,3.95085182e-07,5.31271257e-07,8.83665574e-05,7.61529161e-06,2.84186219e-11,-1.24253965e-10,1.21833787e-14
60910000000,4.42842178e-14,4.36412315e-07,5.53709603e-07,8.81569343e-05,7.60260386e-06,3.33328802e-11,-1.39311529e-10,1.42484334e-14
60915000000,5.22204779e-14,4.91837371e-07,5.83098811e-07,9.24760486e-05,7.60260436e-06,3.96009766e-11,-1.54332496e-10,1.62839713e-14
60920000000,6.14358811e-14,5.5188623e-07,6.12868149e-07,9.67951628e-05,7.60260486e-06,4.5895074e-11,-1.71140455e-10,1.82610256e-14
60925000000,7.12333945e-14,6.16774846e-07,6.43017618e-07,0.000101114277,7.60260536e-06,5.24013037e-11,-1.88325917e-10,2.01130881e-14
60930000000,8.35089895e-14,6.66882004e-07,6.66895801e-07,9.99824127e-05,7.58995983e-06,5.76070854e-11,-2.09115487e-10,2.23664404e-14
60935000000,9.78653953e-14,7.39096658e-07,6.97787383e-07,0.000104301527,7.58996033e-06,6.48759123e-11,-2.31658687e-10,2.47693555e-14
60940000000,1.1467441e-13,8.16526387e-07,7.29058464e-07,0.000108620641,7.58996083e-06,7.31592649e-11,-2.56545472e-10,2.76861546e-14
60945000000,1.33430995e-13,8.99387149e-07,7.60709042e-07,0.000112939755,7.58996133e-06,8.21667933e-11,-2.82894821e-10,3.0822853e-14
60950000000,1.54415217e-13,9.56541216e-07,7.86012409e-07,0.000110851176,7.57735778e-06,8.80035511e-11,-3.11530109e-10,3.37932051e-14
60955000000,1.77767972e-13,1.04675815e-06,8.18401376e-07,0.00011517029,7.57735828e-06,9.78033599e-11,-3.41111478e-10,3.72645446e-14
60960000000,2.04718699e-13,1.14273359e-06,8.51169211e-07,0.000119489404,7.57735878e-06,1.09598951e-10,-3.73338457e-10,4.18361824e-14
60965000000,2.37428474e-13,1.24468351e-06,8.84315913e-07,0.000123808518,7.57735928e-06,1.22345047e-10,-4.10420744e-10,4.71665273e-14
60970000000,2.74751404e-13,1.30651497e-06,9.11029933e-07,0.000120755867,7.56479753e-06,1.30834746e-10,-4.51132833e-10,5.28943777e-14
60975000000,3.15921957e-13,1.4155867e-06,9.44911319e-07,0.000125074981,7.56479803e-06,1.43307251e-10,-4.93297676e-10,5.7993694e-14
60980000000,3.62446643e-13,1.53091217e-06,9.79170946e-07,0.000129394095,7.56479853e-06,1.56798252e-10,-5.38601655e-10,6.36565006e-14
60985000000,4.13132431e-13,1.65270736e-06,1.01380881e-06,0.000133713209,7.56479903e-06,1.73808363e-10,-5.8523716e-10,7.13327442e-14
60990000000,4.67296441e-13,1.71640164e-06,1.04191907e-06,0.000129712156,7.55227885e-06,1.85277842e-10,-6.33533594e-10,7.98503587e-14
60995000000,5.25670502e-13,1.8448476e-06,1.07728794e-06,0.000134031271,7.55227935e-06,2.06022877e-10,-6.82384756e-10,8.9511273e-14
61000000000,5.91552868e-13,1.97999511e-06,1.11303442e-06,0.000138350385,7.55227985e-06,2.31762452e-10,-7.34645764e-10,1.023454e-13
61005000000,6.67328156e-13,2.12206015e-06,1.14915851e-06,0.000142669499,7.55228035e-06,2.6173885e-10,-7.91777703e-10,1.1818387e-13
61010000000,7.49516708e-13,2.18455313e-06,1.17865072e-06,0.000137754149,7.53980154e-06,2.83711011e-10,-8.51918396e-10,1.36654107e-13
61015000000,8.39025891e-13,2.3325948e-06,1.21550216e-06,0.000142073263,7.53980204e-06,3.18922712e-10,-9.13488051e-10,1.55832404e-13
61020000000,9.34742899e-13,2.48774013e-06,1.25273058e-06,0.000146392377,7.53980254e-06,3.56550898e-10,-9.76911302e-10,1.7568134e-13
61025000000,1.04604347e-12,2.65020508e-06,1.29033599e-06,0.000150711491,7.53980304e-06,3.98808359e-10,-1.04737001e-09,1.99546902e-13
61030000000,1.16309241e-12,2.70836401e-06,1.32119597e-06,0.000144929745,7.52736539e-06,4.23305605e-10,-1.12076338e-09,2.24033102e-13
61035000000,1.28802306e-12,2.87596465e-06,1.35952508e-06,0.000149248859,7.52736589e-06,4.65535354e-10,-1.19483657e-09,2.47082789e-13
61040000000,1.42826208e-12,3.05102772e-06,1.39823055e-06,0.000153567973,7.52736639e-06,5.10492997e-10,-1.27502916e-09,2.7236506e-13
61045000000,1.58915578e-12,3.23376919e-06,1.43731239e-06,0.000157887087,7.52736689e-06,5.59006614e-10,-1.36342003e-09,3.01222543e-13
61050000000,1.75998594e-12,3.28454663e-06,1.4695261e-06,0.000151296317,7.51497021e-06,5.81641889e-10,-1.45665458e-09,3.31436018e-13
61055000000,1.94335052e-12,3.47145235e-06,1.50932801e-06,0.000155615431,7.51497071e-06,6.32138797e-10,-1.55054531e-09,3.6197571e-13
61060000000,2.14835856e-12,3.66613884e-06,1.54950567e-06,0.000159934545,7.51497121e-06,6.87192122e-10,-1.65150066e-09,3.96662754e-13
61065000000,2.38443808e-12,3.86882206e-06,1.59005908e-06,0.00016425366,7.51497171e-06,7.47918497e-10,-1.76288136e-09,4.37810068e-13
61070000000,2.63637187e-12,3.90937653e-06,1.62361257e-06,0.000156916906,7.5026158e-06,7.75781207e-10,-1.88044153e-09,4.84009686e-13
61075000000,2.90767328e-12,4.11515663e-06,1.66488244e-06,0.00016123602,7.5026163e-06,8.40010505e-10,-1.99940436e-09,5.29282984e-13
61080000000,3.20462806e-12,4.32899853e-06,1.70652745e-06,0.000165555135,7.5026168e-06,9.05753129e-10,-2.12552555e-09,5.75647403e-13
61085000000,3.52393103e-12,4.5511182e-06,1.74854759e-06,0.000169874249,7.5026173e-06,9.74173973e-10,-2.25678668e-09,6.23481379e-13
61090000000,3.83724536e-12,4.57890014e-06,1.78342703e-06,0.000161857059,7.49030194e-06,9.95998838e-10,-2.38622097e-09,6.71339596e-13
61095000000,4.16073088e-12,4.80298478e-06,1.82616005e-06,0.000166176173,7.49030244e-06,1.06633218e-09,-2.51239872e-09,7.17474378e-13
61100000000,4.51062005e-12,5.03537823e-06,1.86926759e-06,0.000170495287,7.49030294e-06,1.13887189e-09,-2.645398e-09,7.65262972e-13
