t_ns,var_x,var_y,var_yaw,var_v,var_bgyro,cov_xy,cov_xyaw,cov_yyaw
60795000000,9.83382398e-22,2.6994464e-11,6.6224508e-10,4.31911424e-06,nan,1.62929066e-16,0,0
60800000000,5.45793759e-21,2.6994464e-10,1.32449016e-09,8.63822847e-06,nan,-1.12471208e-15,-3.62545693e-16,-3.09569936e-21
60805000000,3.39514847e-19,9.44806239e-10,1.98673524e-09,1.29573427e-05,nan,-1.73209877e-14,-2.00284484e-17,8.20381702e-21
60810000000,1.79019227e-18,2.26753497e-09,2.64898032e-09,1.72764569e-05,nan,-6.21069835e-14,-5.2406606e-15,-2.09045729e-19
60815000000,3.78790737e-18,4.45408655e-09,3.3112254e-09,2.15955712e-05,nan,-1.26512178e-13,-1.71547492e-14,-5.57768189e-19
60820000000,4.85195372e-18,7.72041669e-09,3.97347048e-09,2.59146854e-05,nan,-1.84268762e-13,-3.45529176e-14,-7.19759124e-19
60825000000,5.78634398e-18,1.22824811e-08,4.63571556e-09,3.02337997e-05,nan,-2.38437015e-13,-6.06076456e-14,-8.06599534e-19
60830000000,9.09670969e-18,1.83562355e-08,5.29796064e-09,3.45529139e-05,nan,-3.45778988e-13,-1.01130997e-13,-1.51063498e-18
60835000000,1.26695267e-17,2.61576356e-08,5.96020572e-09,3.88720281e-05,nan,-4.45464951e-13,-1.51964048e-13,-1.95317382e-18
60840000000,1.54875374e-17,3.59026371e-08,6.6224508e-09,4.31911424e-05,nan,-4.40885334e-13,-2.24231739e-13,-9.52011244e-19
60845000000,1.99795624e-17,4.78071957e-08,7.28469588e-09,4.75102566e-05,nan,-3.99381699e-13,-2.98990069e-13,1.64169369e-19
60850000000,2.88694491e-17,6.20872671e-08,7.94694096e-09,5.18293708e-05,nan,-1.64897164e-13,-4.03775871e-13,3.85908456e-18
60855000000,4.66414079e-17,7.89588071e-08,8.60918604e-09,5.61484851e-05,nan,2.87498672e-13,-5.24289696e-13,9.78482091e-18
60860000000,7.57745103e-17,9.86377713e-08,9.27143112e-09,6.04675993e-05,nan,9.27882004e-13,-6.50837795e-13,1.66060832e-17
60865000000,1.17965637e-16,1.21340115e-07,9.9336762e-09,6.47867136e-05,nan,1.71350027e-12,-7.93505898e-13,2.40875245e-17
60870000000,1.75338794e-16,1.47281795e-07,1.05959213e-08,6.91058278e-05,nan,2.5933888e-12,-9.73110117e-13,3.25215572e-17
60875000000,2.7332735e-16,1.76678766e-07,1.12581664e-08,7.3424942e-05,nan,4.08751404e-12,-1.17371589e-12,4.77629928e-17
60880000000,4.31197345e-16,2.09746985e-07,1.19204114e-08,7.77440563e-05,nan,6.30290611e-12,-1.38644338e-12,6.93130237e-17
60885000000,6.64857707e-16,2.46702406e-07,1.25826565e-08,8.20631705e-05,nan,9.09724161e-12,-1.65372594e-12,9.89323965e-17
60890000000,9.82016079e-16,2.87760985e-07,1.32449016e-08,8.63822847e-05,nan,1.2513749e-11,-1.94800824e-12,1.33828803e-16
60895000000,1.36173886e-15,3.33138678e-07,1.39071467e-08,9.0701399e-05,nan,1.63780833e-11,-2.2433265e-12,1.68049107e-16
60900000000,1.812118e-15,3.83051442e-07,1.45693918e-08,9.50205132e-05,nan,2.07189919e-11,-2.55985848e-12,2.0413423e-16
60905000000,2.35342472e-15,4.37715231e-07,1.52316368e-08,9.93396274e-05,nan,2.57259655e-11,-2.8858645e-12,2.4272121e-16
60910000000,2.96388192e-15,4.97346001e-07,1.58938819e-08,0.000103658742,nan,3.12742745e-11,-3.20603151e-12,2.80137186e-16
60915000000,3.57156468e-15,5.62159709e-07,1.6556127e-08,0.000107977856,nan,3.67651863e-11,-3.56425999e-12,3.14955879e-16
60920000000,4.20081358e-15,6.32372309e-07,1.72183721e-08,0.00011229697,nan,4.23886585e-11,-3.96383061e-12,3.49495897e-16
60925000000,4.88766036e-15,7.08199758e-07,1.78806172e-08,0.000116616084,nan,4.85216312e-11,-4.36430462e-12,3.84359774e-16
60930000000,5.65906323e-15,7.89858011e-07,1.85428622e-08,0.000120935199,nan,5.50636584e-11,-4.84767094e-12,4.25313777e-16
60935000000,6.57811908e-15,8.77563023e-07,1.92051073e-08,0.000125254313,nan,6.26372468e-11,-5.3452299e-12,4.73163652e-16
60940000000,7.61722034e-15,9.71530752e-07,1.98673524e-08,0.000129573427,nan,7.09066281e-11,-5.89366747e-12,5.26962549e-16
60945000000,8.6164041e-15,1.07197715e-06,2.05295975e-08,0.000133892541,nan,7.8937865e-11,-6.46777678e-12,5.73607197e-16
60950000000,9.83653876e-15,1.17911818e-06,2.11918426e-08,0.000138211656,nan,8.82853251e-11,-7.09075931e-12,6.3292972e-16
60955000000,1.14224826e-14,1.29316979e-06,2.18540876e-08,0.00014253077,nan,9.9851608e-11,-7.74812309e-12,7.1298487e-16
60960000000,1.31992734e-14,1.41434793e-06,2.25163327e-08,0.000146849884,nan,1.12384652e-10,-8.46098024e-12,8.00927968e-16
60965000000,1.51658518e-14,1.54286858e-06,2.31785778e-08,0.000151168998,nan,1.25573053e-10,-9.28591807e-12,8.99572735e-16
60970000000,1.70840121e-14,1.67894767e-06,2.38408229e-08,0.000155488113,nan,1.38149372e-10,-1.01903443e-11,9.88120408e-16
60975000000,1.92198823e-14,1.82280116e-06,2.4503068e-08,0.000159807227,nan,1.51807229e-10,-1.11369625e-11,1.08490377e-15
60980000000,2.21569945e-14,1.97464502e-06,2.5165313e-08,0.000164126341,nan,1.6965059e-10,-1.21461769e-11,1.23170909e-15
60985000000,2.55257631e-14,2.1346952e-06,2.58275581e-08,0.000168445455,nan,1.89679845e-10,-1.31703514e-11,1.39306903e-15
60990000000,2.95906544e-14,2.30316764e-06,2.64898032e-08,0.000172764569,nan,2.13034105e-10,-1.42312458e-11,1.58476094e-15
60995000000,3.50803159e-14,2.48027831e-06,2.71520483e-08,0.000177083684,nan,2.42682854e-10,-1.53810373e-11,1.8525047e-15
61000000000,4.19169534e-14,2.66624317e-06,2.78142934e-08,0.000181402798,nan,2.77598569e-10,-1.65993812e-11,2.1772264e-15
61005000000,5.03590735e-14,2.86127816e-06,2.84765385e-08,0.000185721912,nan,3.18069383e-10,-1.79209818e-11,2.57101989e-15
61010000000,6.0019337e-14,3.06559925e-06,2.91387835e-08,0.000190041026,nan,3.62134755e-10,-1.93128469e-11,2.99677347e-15
61015000000,7.08879575e-14,3.27942238e-06,2.98010286e-08,0.000194360141,nan,4.09225827e-10,-2.08414513e-11,3.46602015e-15
61020000000,8.37108583e-14,3.50296352e-06,3.04632737e-08,0.000198679255,nan,4.62352694e-10,-2.23982211e-11,3.98552079e-15
