t_ns,var_x,var_y,var_yaw,var_v,var_bgyro,cov_xy,cov_xyaw,cov_yyaw
98910000000,9.1939193e-24,3.74849031e-11,4.78768253e-10,2.99939612e-06,1.39782401e-07,-1.85642984e-17,0,0
98915000000,7.85108715e-21,2.24939612e-10,9.64525614e-10,4.99939612e-06,1.39782901e-07,-1.25747648e-15,5.30875045e-16,4.68878094e-21
98920000000,5.28874218e-20,6.62364128e-10,1.45727211e-09,6.99939612e-06,1.39783401e-07,-5.64208629e-15,1.78478308e-15,1.98422739e-20
98925000000,1.51678486e-19,1.44975845e-09,1.95700776e-09,8.99939612e-06,1.39783901e-07,-1.45705786e-14,-1.36681422e-15,-2.03078496e-20
98930000000,3.52765582e-19,2.67448975e-09,2.46372979e-09,1.09507238e-05,1.39779918e-07,-2.94034436e-14,-6.87346853e-15,-9.28177671e-20
98935000000,9.6388844e-19,4.45276551e-09,2.9774426e-09,1.29507238e-05,1.39780418e-07,-6.06877348e-14,-1.69801284e-14,-3.15330106e-19
98940000000,2.02118584e-18,6.87857747e-09,3.49814441e-09,1.49507238e-05,1.39780918e-07,-1.04481152e-13,-3.39392255e-14,-6.67360054e-19
98945000000,3.3527395e-18,1.00519256e-08,4.02583526e-09,1.69507238e-05,1.39781418e-07,-1.44136451e-13,-6.49624597e-14,-9.71363487e-19
98950000000,6.66130204e-18,1.39553164e-08,4.56050609e-09,1.87788692e-05,1.39777435e-07,-2.30238393e-13,-1.02984009e-13,-2.02146949e-18
98955000000,1.19484267e-17,1.88745052e-08,5.10217296e-09,2.07788692e-05,1.39777935e-07,-3.50465574e-13,-1.49674278e-13,-3.4302236e-18
98960000000,1.68652559e-17,2.48326375e-08,5.6508287e-09,2.27788692e-05,1.39778435e-07,-4.36129501e-13,-2.05838152e-13,-4.0035566e-18
98965000000,2.34987438e-17,3.19297133e-08,6.20647336e-09,2.47788692e-05,1.39778935e-07,-5.32253226e-13,-2.72168455e-13,-4.66308808e-18
98970000000,3.43950215e-17,3.97896068e-08,6.76908801e-09,2.64133425e-05,1.39774952e-07,-6.91647097e-13,-3.51783225e-13,-6.48567154e-18
98975000000,5.15373711e-17,4.93235083e-08,7.33870753e-09,2.84133425e-05,1.39775452e-07,-9.1584357e-13,-4.56668545e-13,-9.46216473e-18
98980000000,7.25753967e-17,6.0278077e-08,7.91531582e-09,3.04133425e-05,1.39775952e-07,-1.1648499e-12,-5.7141531e-13,-1.24178835e-17
98985000000,9.77983866e-17,7.27533128e-08,8.49891289e-09,3.24133425e-05,1.39776452e-07,-1.4600991e-12,-6.91503864e-13,-1.56324469e-17
98990000000,1.29184071e-16,8.55346145e-08,9.08946638e-09,3.37907063e-05,1.3977247e-07,-1.77436389e-12,-8.30356589e-13,-1.94181263e-17
98995000000,1.61222232e-16,1.01049521e-07,9.68703717e-09,3.57907063e-05,1.3977297e-07,-1.96695961e-12,-9.90491873e-13,-2.02020816e-17
99000000000,2.00033903e-16,1.18353963e-07,1.02915966e-08,3.77907063e-05,1.3977347e-07,-2.03066919e-12,-1.18648594e-12,-1.82969963e-17
99005000000,2.50369535e-16,1.3754794e-07,1.09031447e-08,3.97907063e-05,1.3977397e-07,-2.11420795e-12,-1.40414525e-12,-1.6995535e-17
99010000000,3.05629108e-16,1.55832387e-07,1.1521632e-08,4.0856473e-05,1.39769987e-07,-2.02043853e-12,-1.63309298e-12,-1.30260204e-17
99015000000,3.78629337e-16,1.78561655e-07,1.21471527e-08,4.2856473e-05,1.39770487e-07,-1.89457183e-12,-1.89944024e-12,-7.74358088e-18
99020000000,4.71147074e-16,2.03433748e-07,1.27796619e-08,4.4856473e-05,1.39770987e-07,-1.92470159e-12,-2.19203863e-12,-6.2545576e-18
99025000000,5.83527912e-16,2.30548664e-07,1.34191596e-08,4.6856473e-05,1.39771487e-07,-2.19732086e-12,-2.50732757e-12,-1.00798536e-17
99030000000,7.112704e-16,2.54498319e-07,1.40655759e-08,4.756637e-05,1.39767505e-07,-2.60211562e-12,-2.83408347e-12,-1.71291575e-17
99035000000,8.5709073e-16,2.85523659e-07,1.4719045e-08,4.956637e-05,1.39768005e-07,-3.12723902e-12,-3.17906796e-12,-2.52069286e-17
99040000000,1.037131e-15,3.19027318e-07,1.53795025e-08,5.156637e-05,1.39768505e-07,-3.68964744e-12,-3.57675438e-12,-3.40662593e-17
99045000000,1.2666849e-15,3.55109295e-07,1.60469485e-08,5.356637e-05,1.39769005e-07,-4.62942665e-12,-4.03154194e-12,-5.16044165e-17
