t_ns,var_x,var_y,var_yaw,var_v,var_bgyro,cov_xy,cov_xyaw,cov_yyaw
49970000000,9.4090627e-23,2.17672871e-11,4.07212168e-10,2.44263549e-06,1.21812936e-07,4.52559134e-17,0,0
49975000000,3.88347983e-22,1.65771345e-10,1.0483531e-09,4.69717725e-06,1.21862936e-07,-4.83898879e-17,-3.73889557e-16,-5.6371631e-22
49980000000,1.41340081e-20,5.44634266e-10,1.69558592e-09,6.951719e-06,1.21912936e-07,-2.26914393e-15,-1.90109949e-15,-1.34615443e-20
49985000000,1.26005307e-20,1.27108314e-09,2.34891315e-09,9.20626076e-06,1.21962936e-07,-2.8958601e-15,-2.61035383e-15,-1.2511238e-20
49990000000,1.32158641e-19,2.44599538e-09,2.80570493e-09,1.07159606e-05,1.2201189e-07,1.534518e-14,-1.27964127e-15,-4.98196872e-20
49995000000,1.16005441e-18,4.1601896e-09,3.47122857e-09,1.29705023e-05,1.2206189e-07,6.39839448e-14,-6.52771859e-15,1.752928e-19
50000000000,3.18174525e-18,6.52290894e-09,4.14285405e-09,1.52250441e-05,1.2211189e-07,1.35570734e-13,-1.42939071e-14,4.80410998e-19
50005000000,6.59524185e-18,9.64688048e-09,4.82058388e-09,1.74795859e-05,1.2216189e-07,2.40404303e-13,-2.31520473e-14,8.44952984e-19
50010000000,1.28682551e-17,1.35854685e-08,5.30178679e-09,1.89293194e-05,1.22210841e-07,4.02276686e-13,-2.9950837e-14,1.19391825e-18
50015000000,2.09972474e-17,1.85055655e-08,5.99173272e-09,2.11838612e-05,1.22260841e-07,6.04971895e-13,-3.21447553e-14,1.29851881e-18
50020000000,2.81062759e-17,2.44848556e-08,6.68779044e-09,2.34384029e-05,1.22310841e-07,8.10298958e-13,-3.77892087e-14,1.48811522e-18
50025000000,2.95758138e-17,3.16360659e-08,7.38996246e-09,2.56929447e-05,1.22360841e-07,9.48185836e-13,-4.54634901e-14,1.5396243e-18
50030000000,2.89225468e-17,3.98438791e-08,7.89561523e-09,2.7046928e-05,1.22409788e-07,1.05231556e-12,-4.16827234e-14,1.55229759e-18
50035000000,3.25959199e-17,4.9568157e-08,8.61002303e-09,2.93014698e-05,1.22459788e-07,1.24658417e-12,-4.5659291e-14,1.61618168e-18
50040000000,3.8524706e-17,6.07575082e-08,9.33055257e-09,3.15560115e-05,1.22509788e-07,1.49788385e-12,-6.96158523e-14,2.11799107e-18
50045000000,4.80702314e-17,7.35246601e-08,1.00572064e-08,3.38105533e-05,1.22559788e-07,1.84116944e-12,-9.32839267e-14,2.81717413e-18
50050000000,6.20688288e-17,8.73471108e-08,1.05873477e-08,3.5034679e-05,1.22608732e-07,2.28844704e-12,-1.0370101e-13,3.21820337e-18
50055000000,8.84253774e-17,1.03419462e-07,1.1326257e-08,3.72892207e-05,1.22658732e-07,2.97785164e-12,-1.22498473e-13,4.29252756e-18
50060000000,1.29249717e-16,1.21356274e-07,1.20712979e-08,3.95437625e-05,1.22708732e-07,3.89437873e-12,-1.5368065e-13,6.46987092e-18
50065000000,1.67660329e-16,1.41270274e-07,1.2822473e-08,4.17983042e-05,1.22758732e-07,4.78278184e-12,-1.80454877e-13,7.91940413e-18
50070000000,2.14919342e-16,1.61843802e-07,1.33771417e-08,4.28606911e-05,1.22807672e-07,5.77332852e-12,-2.4834264e-13,1.18661171e-17
50075000000,2.84723826e-16,1.85738221e-07,1.4140592e-08,4.51152328e-05,1.22857672e-07,7.07424336e-12,-3.5086159e-13,1.8981439e-17
50080000000,3.7906699e-16,2.11888401e-07,1.49101839e-08,4.73697746e-05,1.22907672e-07,8.66073781e-12,-4.72670078e-13,2.85714323e-17
50085000000,4.97721258e-16,2.4040707e-07,1.56859199e-08,4.96243164e-05,1.22957672e-07,1.05056443e-11,-6.10498414e-13,4.00773687e-17
50090000000,6.23902397e-16,2.68619606e-07,1.62651547e-08,5.04957802e-05,1.23006609e-07,1.23805871e-11,-7.38692945e-13,5.04702243e-17
50095000000,7.5140531e-16,3.01726471e-07,1.70531855e-08,5.2750322e-05,1.23056609e-07,1.43245359e-11,-8.98472511e-13,6.11783192e-17
50100000000,8.59742097e-16,3.37470852e-07,1.7847368e-08,5.50048637e-05,1.23106609e-07,1.61167946e-11,-1.06447701e-12,6.9436578e-17
50105000000,9.8836048e-16,3.75965476e-07,1.86477045e-08,5.72594055e-05,1.23156609e-07,1.8073693e-11,-1.29167019e-12,8.10345607e-17
50110000000,1.11222607e-15,4.12427568e-07,1.9251544e-08,5.7913837e-05,1.23205542e-07,1.98342512e-11,-1.55564775e-12,9.3365976e-17
50115000000,1.22816774e-15,4.56041989e-07,2.00641951e-08,6.01683788e-05,1.23255542e-07,2.16154797e-11,-1.83090053e-12,1.02291771e-16
50120000000,1.33050847e-15,5.02664829e-07,2.08830076e-08,6.24229205e-05,1.23305542e-07,2.31663576e-11,-2.15069285e-12,1.08414649e-16
50125000000,1.41956398e-15,5.52408815e-07,2.17079842e-08,6.46774623e-05,1.23355542e-07,2.45397581e-11,-2.47112108e-12,1.11713509e-16
50130000000,1.51912778e-15,5.97436135e-07,2.23364672e-08,6.50921044e-05,1.23404472e-07,2.58069215e-11,-2.79565849e-12,1.17437901e-16
