t_ns,var_x,var_y,var_yaw,var_v,var_bgyro,cov_xy,cov_xyaw,cov_yyaw
57520000000,4.7719527e-22,1.99588211e-11,3.71959714e-10,1.99092194e-06,7.52734386e-08,9.75922898e-17,0,0
57525000000,6.86532343e-21,1.3922313e-10,9.56157105e-10,3.53987114e-06,7.53234386e-08,9.25335303e-16,-5.12121266e-16,3.9058003e-21
57530000000,2.68065231e-20,4.35480995e-10,1.54411942e-09,5.08882034e-06,7.53734386e-08,3.3489561e-15,7.14665907e-16,-6.98335412e-21
57535000000,1.42244355e-20,9.86179878e-10,2.13584915e-09,6.63776954e-06,7.54234386e-08,5.76547355e-16,3.3131907e-15,2.62441038e-20
57540000000,2.11736406e-19,1.85991612e-09,2.54597032e-09,7.67289321e-06,7.54722975e-08,-1.57005858e-14,7.70934072e-15,1.60627466e-19
57545000000,8.30626957e-19,3.12006101e-09,3.1452425e-09,9.22184241e-06,7.55222975e-08,-4.60365749e-14,8.82780943e-15,1.98064459e-19
57550000000,1.92722229e-18,4.84129801e-09,3.74828954e-09,1.07707916e-05,7.55722975e-08,-9.1048971e-14,8.27985198e-15,1.79755083e-19
57555000000,4.18409835e-18,7.1010746e-09,4.35511395e-09,1.23197408e-05,7.56222975e-08,-1.65412125e-13,7.90020876e-15,1.63232101e-19
57560000000,9.10047546e-18,9.93163505e-09,4.78033818e-09,1.33111381e-05,7.56711504e-08,-2.90599861e-13,6.70771155e-15,9.23022901e-20
57565000000,1.69248707e-17,1.34549062e-08,5.39472468e-09,1.48600873e-05,7.57211504e-08,-4.63606333e-13,1.56447757e-15,-2.31851233e-19
57570000000,2.90007055e-17,1.77211817e-08,6.01289599e-09,1.64090365e-05,7.57711504e-08,-6.98338488e-13,1.27735512e-14,5.43704766e-19
57575000000,4.42857601e-17,2.2807909e-08,6.63485461e-09,1.79579857e-05,7.58211504e-08,-9.82034444e-13,2.02038266e-14,1.03626593e-18
57580000000,6.1680198e-17,2.86217206e-08,7.07522052e-09,1.88804836e-05,7.58699972e-08,-1.30193934e-12,3.11099969e-14,1.70919603e-18
57585000000,8.85121301e-17,3.55032791e-08,7.70476089e-09,2.04294328e-05,7.59199972e-08,-1.7400018e-12,3.84766945e-14,2.2701089e-18
57590000000,1.34208631e-16,4.34063093e-08,8.33809601e-09,2.1978382e-05,7.59699972e-08,-2.36806564e-12,5.26079561e-14,3.72020012e-18
57595000000,2.0072551e-16,5.24082585e-08,8.97522838e-09,2.35273312e-05,7.60199972e-08,-3.17976775e-12,6.5119389e-14,5.18515393e-18
57600000000,2.84469662e-16,6.21168708e-08,9.43077458e-09,2.43569937e-05,7.6068838e-08,-4.11862699e-12,8.39240632e-14,7.46969708e-18
57605000000,3.90335126e-16,7.34129099e-08,1.00755084e-08,2.59059429e-05,7.6118838e-08,-5.24553603e-12,1.02361666e-13,9.75530339e-18
57610000000,5.23925294e-16,8.60042461e-08,1.07240468e-08,2.74548921e-05,7.6168838e-08,-6.58315702e-12,9.37668714e-14,8.60866448e-18
57615000000,6.94227429e-16,9.99683269e-08,1.13763925e-08,2.90038413e-05,7.6218838e-08,-8.17312851e-12,9.80244357e-14,9.19641902e-18
57620000000,9.02980634e-16,1.14334539e-07,1.18471576e-08,2.97183635e-05,7.62676727e-08,-9.96769307e-12,1.14751649e-13,1.17539553e-17
57625000000,1.16856675e-15,1.31051457e-07,1.25071243e-08,3.12673127e-05,7.63176727e-08,-1.21419237e-11,1.27899172e-13,1.3866219e-17
57630000000,1.51616452e-15,1.4933174e-07,1.31709056e-08,3.28162619e-05,7.63676727e-08,-1.47614781e-11,1.39876298e-13,1.60204791e-17
57635000000,1.97261826e-15,1.69252836e-07,1.38385041e-08,3.43652111e-05,7.64176727e-08,-1.79188698e-11,1.36769712e-13,1.53406781e-17
57640000000,2.45838518e-15,1.88863596e-07,1.43245266e-08,3.49442526e-05,7.64665014e-08,-2.11282048e-11,1.38644077e-13,1.56764225e-17
57645000000,3.08266591e-15,2.11948476e-07,1.49997658e-08,3.64932018e-05,7.65165014e-08,-2.50634715e-11,1.38929655e-13,1.56918319e-17
57650000000,3.89791034e-15,2.36858015e-07,1.56788295e-08,3.80421511e-05,7.65665014e-08,-2.97845916e-11,9.45931454e-14,4.73428358e-18
57655000000,4.81085063e-15,2.63669663e-07,1.63617204e-08,3.95911003e-05,7.66165014e-08,-3.4913224e-11,2.04677293e-14,-1.32235563e-17
57660000000,5.65217029e-15,2.88916684e-07,1.6863039e-08,4.0016551e-05,7.66653239e-08,-3.96291541e-11,-5.07830308e-14,-2.87639678e-17
57665000000,6.61863898e-15,3.19249273e-07,1.75535901e-08,4.15655002e-05,7.67153239e-08,-4.51134963e-11,-1.31125041e-13,-4.57006111e-17
57670000000,7.75539281e-15,3.51660137e-07,1.82479758e-08,4.31144494e-05,7.67653239e-08,-5.12819901e-11,-2.07677625e-13,-6.29675791e-17
57675000000,9.06472179e-15,3.86226723e-07,1.89461985e-08,4.46633986e-05,7.68153239e-08,-5.8124279e-11,-3.31972576e-13,-9.22816203e-17
57680000000,1.02502177e-14,4.17295268e-07,1.94628517e-08,4.49195692e-05,7.68641403e-08,-6.42694091e-11,-4.42454891e-13,-1.16793986e-16
