t_ns,var_x,var_y,var_yaw,var_v,var_bgyro,cov_xy,cov_xyaw,cov_yyaw
49970000000,2.40753957e-23,2.44981721e-11,3.06411682e-10,3.12635467e-06,1.39782301e-07,2.42858639e-17,0,0
49975000000,2.26784413e-21,2.05943134e-10,7.90771221e-10,6.44972739e-06,1.39782801e-07,-6.41762804e-16,-2.09322957e-16,-1.05559073e-21
49980000000,5.92568234e-20,7.09874465e-10,1.28211989e-09,9.77310011e-06,1.39783301e-07,-6.2496316e-15,-9.41850873e-16,-1.18127827e-20
49985000000,1.2694685e-19,1.7024608e-09,1.78045771e-09,1.30964728e-05,1.39783801e-07,-1.45203724e-14,-4.13549269e-16,-7.88001851e-21
49990000000,3.63040396e-20,3.31727025e-09,2.13369454e-09,1.52514523e-05,1.39779818e-07,-4.8853474e-15,2.70082884e-15,-5.68465078e-20
49995000000,3.51190793e-19,5.70635583e-09,2.64600955e-09,1.8574825e-05,1.39780318e-07,3.48028256e-14,1.73936298e-15,-2.92245989e-20
50000000000,1.11717798e-18,9.02418266e-09,3.16531357e-09,2.18981978e-05,1.39780818e-07,8.89143156e-14,3.66366943e-16,1.3261199e-21
50005000000,2.36417679e-18,1.34369194e-08,3.69160662e-09,2.52215705e-05,1.39781318e-07,1.65235273e-13,-1.01923534e-17,9.42779921e-21
50010000000,4.90942079e-18,1.88657405e-08,4.07279246e-09,2.70988881e-05,1.39777335e-07,2.88361869e-13,3.51729869e-15,-9.27050771e-20
50015000000,7.78674664e-18,2.58011847e-08,4.61306156e-09,3.04222608e-05,1.39777835e-07,4.29890939e-13,1.24707257e-14,-2.98420661e-19
50020000000,8.63261515e-18,3.4257742e-08,5.16031953e-09,3.37456335e-05,1.39778335e-07,5.25128555e-13,2.15936226e-14,-3.49227558e-19
50025000000,5.56415524e-18,4.4401581e-08,5.71456641e-09,3.70690062e-05,1.39778835e-07,4.63119186e-13,3.23285817e-14,-8.91192943e-20
50030000000,3.34344224e-18,5.54044802e-08,6.12369628e-09,3.85110242e-05,1.39774852e-07,2.84075239e-13,5.54400519e-14,7.18227188e-19
50035000000,3.4089565e-18,6.90559853e-08,6.69191807e-09,4.18343969e-05,1.39775352e-07,1.47162552e-13,7.54357536e-14,1.1399575e-18
50040000000,4.04673538e-18,8.47992103e-08,7.26712861e-09,4.51577697e-05,1.39775852e-07,-7.53831431e-15,8.40912809e-14,1.29485544e-18
50045000000,5.07252561e-18,1.02800324e-07,7.84932794e-09,4.84811424e-05,1.39776352e-07,-1.45641667e-13,9.75228653e-14,1.45917446e-18
50050000000,6.25512993e-18,1.20471538e-07,8.28639685e-09,4.93537659e-05,1.3977237e-07,-2.31378711e-13,1.26040748e-13,1.62542842e-18
50055000000,6.31989004e-18,1.42774077e-07,8.88256994e-09,5.26771386e-05,1.3977287e-07,-1.46185472e-13,1.5194529e-13,1.36634127e-18
